Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
Chandler,joy,29,187,0.15508021390374332
Chandler,neutral,77,187,0.4117647058823529
Chandler,sadness,18,187,0.0962566844919786
Chandler,disgust,6,187,0.03208556149732621
Chandler,surprise,187,187,1.0
Chandler,anger,20,187,0.10695187165775401
Chandler,fear,9,187,0.0481283422459893
Joey,joy,24,234,0.10256410256410256
Joey,neutral,110,234,0.4700854700854701
Joey,sadness,16,234,0.06837606837606838
Joey,disgust,10,234,0.042735042735042736
Joey,surprise,234,234,1.0
Joey,anger,26,234,0.1111111111111111
Joey,fear,7,234,0.029914529914529916
Phoebe,joy,29,192,0.15104166666666666
Phoebe,neutral,82,192,0.4270833333333333
Phoebe,sadness,14,192,0.07291666666666667
Phoebe,disgust,7,192,0.036458333333333336
Phoebe,surprise,192,192,1.0
Phoebe,anger,22,192,0.11458333333333333
Phoebe,fear,6,192,0.03125
Rachel,joy,45,250,0.18
Rachel,neutral,123,250,0.492
Rachel,sadness,20,250,0.08
Rachel,disgust,3,250,0.012
Rachel,surprise,250,250,1.0
Rachel,anger,21,250,0.084
Rachel,fear,5,250,0.02
other,joy,37,218,0.16972477064220184
other,neutral,101,218,0.463302752293578
other,sadness,13,218,0.05963302752293578
other,disgust,6,218,0.027522935779816515
other,surprise,218,218,1.0
other,anger,19,218,0.0871559633027523
other,fear,6,218,0.027522935779816515
Ross,joy,27,183,0.14754098360655737
Ross,neutral,83,183,0.453551912568306
Ross,sadness,15,183,0.08196721311475409
Ross,disgust,3,183,0.01639344262295082
Ross,surprise,183,183,1.0
Ross,anger,13,183,0.07103825136612021
Ross,fear,2,183,0.01092896174863388
Monica,joy,35,211,0.16587677725118483
Monica,neutral,94,211,0.44549763033175355
Monica,sadness,18,211,0.08530805687203792
Monica,disgust,10,211,0.04739336492890995
Monica,surprise,211,211,1.0
Monica,anger,16,211,0.07582938388625593
Monica,fear,6,211,0.02843601895734597
