Speaker,Ngram,Count,Ratio_within_target,Total_Ngrams_with_target
other,surprise -> neutral,128,0.5039370078740157,254
other,surprise -> sadness,17,0.06692913385826772,254
other,surprise -> anger,20,0.07874015748031496,254
other,surprise -> surprise,36,0.14173228346456693,254
other,surprise -> joy,42,0.16535433070866143,254
other,surprise -> fear,7,0.027559055118110236,254
other,surprise -> disgust,4,0.015748031496062992,254
Rachel,surprise -> sadness,18,0.1016949152542373,177
Rachel,surprise -> fear,6,0.03389830508474576,177
Rachel,surprise -> joy,28,0.15819209039548024,177
Rachel,surprise -> neutral,67,0.3785310734463277,177
Rachel,surprise -> anger,20,0.11299435028248588,177
Rachel,surprise -> surprise,33,0.1864406779661017,177
Rachel,surprise -> disgust,5,0.02824858757062147,177
Monica,surprise -> neutral,72,0.3850267379679144,187
Monica,surprise -> anger,37,0.19786096256684493,187
Monica,surprise -> joy,27,0.1443850267379679,187
Monica,surprise -> disgust,7,0.0374331550802139,187
Monica,surprise -> surprise,32,0.1711229946524064,187
Monica,surprise -> fear,2,0.0106951871657754,187
Monica,surprise -> sadness,10,0.053475935828877004,187
Chandler,surprise -> surprise,28,0.14,200
Chandler,surprise -> joy,27,0.135,200
Chandler,surprise -> anger,22,0.11,200
Chandler,surprise -> disgust,11,0.055,200
Chandler,surprise -> neutral,85,0.425,200
Chandler,surprise -> fear,10,0.05,200
Chandler,surprise -> sadness,17,0.085,200
Phoebe,surprise -> surprise,32,0.14746543778801843,217
Phoebe,surprise -> neutral,97,0.4470046082949309,217
Phoebe,surprise -> sadness,24,0.11059907834101383,217
Phoebe,surprise -> anger,29,0.1336405529953917,217
Phoebe,surprise -> joy,29,0.1336405529953917,217
Phoebe,surprise -> fear,2,0.009216589861751152,217
Phoebe,surprise -> disgust,4,0.018433179723502304,217
Ross,surprise -> joy,34,0.1588785046728972,214
Ross,surprise -> neutral,98,0.45794392523364486,214
Ross,surprise -> fear,6,0.028037383177570093,214
Ross,surprise -> surprise,40,0.18691588785046728,214
Ross,surprise -> anger,17,0.0794392523364486,214
Ross,surprise -> sadness,14,0.06542056074766354,214
Ross,surprise -> disgust,5,0.02336448598130841,214
Joey,surprise -> anger,27,0.11842105263157894,228
Joey,surprise -> fear,7,0.03070175438596491,228
Joey,surprise -> neutral,104,0.45614035087719296,228
Joey,surprise -> surprise,41,0.17982456140350878,228
Joey,surprise -> joy,36,0.15789473684210525,228
Joey,surprise -> sadness,9,0.039473684210526314,228
Joey,surprise -> disgust,4,0.017543859649122806,228
