Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
Monica,neutral,31,68,0.45588235294117646
Monica,joy,16,68,0.23529411764705882
Monica,fear,3,68,0.04411764705882353
Monica,sadness,68,68,1.0
Monica,anger,14,68,0.20588235294117646
Monica,disgust,4,68,0.058823529411764705
Monica,surprise,14,68,0.20588235294117646
Phoebe,neutral,45,88,0.5113636363636364
Phoebe,joy,14,88,0.1590909090909091
Phoebe,fear,6,88,0.06818181818181818
Phoebe,sadness,88,88,1.0
Phoebe,anger,18,88,0.20454545454545456
Phoebe,disgust,3,88,0.03409090909090909
Phoebe,surprise,20,88,0.22727272727272727
Ross,neutral,45,94,0.4787234042553192
Ross,joy,20,94,0.2127659574468085
Ross,fear,8,94,0.0851063829787234
Ross,sadness,94,94,1.0
Ross,anger,26,94,0.2765957446808511
Ross,disgust,4,94,0.0425531914893617
Ross,surprise,12,94,0.1276595744680851
Chandler,neutral,33,58,0.5689655172413793
Chandler,joy,11,58,0.1896551724137931
Chandler,fear,2,58,0.034482758620689655
Chandler,sadness,58,58,1.0
Chandler,anger,14,58,0.2413793103448276
Chandler,disgust,1,58,0.017241379310344827
Chandler,surprise,15,58,0.25862068965517243
other,neutral,41,85,0.4823529411764706
other,joy,18,85,0.21176470588235294
other,fear,7,85,0.08235294117647059
other,sadness,85,85,1.0
other,anger,18,85,0.21176470588235294
other,disgust,1,85,0.011764705882352941
other,surprise,9,85,0.10588235294117647
Joey,neutral,35,75,0.4666666666666667
Joey,joy,16,75,0.21333333333333335
Joey,fear,4,75,0.05333333333333334
Joey,sadness,75,75,1.0
Joey,anger,26,75,0.3466666666666667
Joey,disgust,3,75,0.04
Joey,surprise,7,75,0.09333333333333334
Rachel,neutral,61,126,0.48412698412698413
Rachel,joy,21,126,0.16666666666666666
Rachel,fear,12,126,0.09523809523809523
Rachel,sadness,126,126,1.0
Rachel,anger,16,126,0.12698412698412698
Rachel,disgust,6,126,0.047619047619047616
Rachel,surprise,23,126,0.18253968253968253
