Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
Rachel,joy,18,190,0.09473684210526316
Rachel,neutral,68,190,0.35789473684210527
Rachel,sadness,190,190,1.0
Rachel,disgust,6,190,0.031578947368421054
Rachel,anger,22,190,0.11578947368421053
Rachel,surprise,18,190,0.09473684210526316
Rachel,fear,5,190,0.02631578947368421
Monica,joy,13,100,0.13
Monica,neutral,33,100,0.33
Monica,sadness,100,100,1.0
Monica,disgust,7,100,0.07
Monica,anger,10,100,0.1
Monica,surprise,10,100,0.1
Monica,fear,1,100,0.01
Phoebe,joy,8,138,0.057971014492753624
Phoebe,neutral,51,138,0.3695652173913043
Phoebe,sadness,138,138,1.0
Phoebe,disgust,1,138,0.007246376811594203
Phoebe,anger,14,138,0.10144927536231885
Phoebe,surprise,24,138,0.17391304347826086
Phoebe,fear,6,138,0.043478260869565216
Ross,joy,18,138,0.13043478260869565
Ross,neutral,45,138,0.32608695652173914
Ross,sadness,138,138,1.0
Ross,disgust,5,138,0.036231884057971016
Ross,anger,17,138,0.12318840579710146
Ross,surprise,14,138,0.10144927536231885
Ross,fear,7,138,0.050724637681159424
Chandler,joy,14,94,0.14893617021276595
Chandler,neutral,35,94,0.3723404255319149
Chandler,sadness,94,94,1.0
Chandler,disgust,2,94,0.02127659574468085
Chandler,anger,11,94,0.11702127659574468
Chandler,surprise,17,94,0.18085106382978725
Chandler,fear,0,94,0.0
other,joy,13,132,0.09848484848484848
other,neutral,41,132,0.3106060606060606
other,sadness,132,132,1.0
other,disgust,5,132,0.03787878787878788
other,anger,14,132,0.10606060606060606
other,surprise,17,132,0.12878787878787878
other,fear,4,132,0.030303030303030304
Joey,joy,6,118,0.05084745762711865
Joey,neutral,43,118,0.3644067796610169
Joey,sadness,118,118,1.0
Joey,disgust,4,118,0.03389830508474576
Joey,anger,20,118,0.1694915254237288
Joey,surprise,9,118,0.07627118644067797
Joey,fear,2,118,0.01694915254237288
