Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
Phoebe,neutral,8,11,0.7272727272727273
Phoebe,joy,4,11,0.36363636363636365
Phoebe,fear,1,11,0.09090909090909091
Phoebe,sadness,0,11,0.0
Phoebe,anger,7,11,0.6363636363636364
Phoebe,disgust,11,11,1.0
Phoebe,surprise,3,11,0.2727272727272727
Rachel,neutral,6,12,0.5
Rachel,joy,4,12,0.3333333333333333
Rachel,fear,1,12,0.08333333333333333
Rachel,sadness,2,12,0.16666666666666666
Rachel,anger,7,12,0.5833333333333334
Rachel,disgust,12,12,1.0
Rachel,surprise,3,12,0.25
Joey,neutral,8,11,0.7272727272727273
Joey,joy,3,11,0.2727272727272727
Joey,fear,2,11,0.18181818181818182
Joey,sadness,1,11,0.09090909090909091
Joey,anger,7,11,0.6363636363636364
Joey,disgust,11,11,1.0
Joey,surprise,4,11,0.36363636363636365
Chandler,neutral,8,9,0.8888888888888888
Chandler,joy,2,9,0.2222222222222222
Chandler,fear,1,9,0.1111111111111111
Chandler,sadness,2,9,0.2222222222222222
Chandler,anger,6,9,0.6666666666666666
Chandler,disgust,9,9,1.0
Chandler,surprise,2,9,0.2222222222222222
other,neutral,6,6,1.0
other,joy,3,6,0.5
other,fear,0,6,0.0
other,sadness,0,6,0.0
other,anger,3,6,0.5
other,disgust,6,6,1.0
other,surprise,0,6,0.0
Monica,neutral,7,15,0.4666666666666667
Monica,joy,1,15,0.06666666666666667
Monica,fear,2,15,0.13333333333333333
Monica,sadness,4,15,0.26666666666666666
Monica,anger,8,15,0.5333333333333333
Monica,disgust,15,15,1.0
Monica,surprise,10,15,0.6666666666666666
Ross,neutral,5,10,0.5
Ross,joy,3,10,0.3
Ross,fear,0,10,0.0
Ross,sadness,3,10,0.3
Ross,anger,7,10,0.7
Ross,disgust,10,10,1.0
Ross,surprise,3,10,0.3
