Speaker,Ngram,Count,Ratio_within_target,Total_Ngrams_with_target
Chandler,surprise -> disgust,10,0.20408163265306123,49
Chandler,neutral -> disgust,19,0.3877551020408163,49
Chandler,disgust -> disgust,8,0.16326530612244897,49
Chandler,fear -> disgust,2,0.04081632653061224,49
Chandler,joy -> disgust,4,0.08163265306122448,49
Chandler,anger -> disgust,4,0.08163265306122448,49
Chandler,sadness -> disgust,2,0.04081632653061224,49
Ross,neutral -> disgust,14,0.4827586206896552,29
Ross,anger -> disgust,5,0.1724137931034483,29
Ross,joy -> disgust,3,0.10344827586206896,29
Ross,surprise -> disgust,1,0.034482758620689655,29
Ross,sadness -> disgust,2,0.06896551724137931,29
Ross,fear -> disgust,1,0.034482758620689655,29
Ross,disgust -> disgust,3,0.10344827586206896,29
Phoebe,anger -> disgust,9,0.225,40
Phoebe,neutral -> disgust,9,0.225,40
Phoebe,joy -> disgust,5,0.125,40
Phoebe,surprise -> disgust,8,0.2,40
Phoebe,disgust -> disgust,8,0.2,40
Phoebe,sadness -> disgust,1,0.025,40
Joey,joy -> disgust,6,0.17142857142857143,35
Joey,neutral -> disgust,10,0.2857142857142857,35
Joey,disgust -> disgust,9,0.2571428571428571,35
Joey,anger -> disgust,3,0.08571428571428572,35
Joey,fear -> disgust,2,0.05714285714285714,35
Joey,surprise -> disgust,4,0.11428571428571428,35
Joey,sadness -> disgust,1,0.02857142857142857,35
other,neutral -> disgust,11,0.36666666666666664,30
other,joy -> disgust,4,0.13333333333333333,30
other,anger -> disgust,6,0.2,30
other,surprise -> disgust,2,0.06666666666666667,30
other,disgust -> disgust,5,0.16666666666666666,30
other,sadness -> disgust,1,0.03333333333333333,30
other,fear -> disgust,1,0.03333333333333333,30
Rachel,sadness -> disgust,6,0.17647058823529413,34
Rachel,surprise -> disgust,5,0.14705882352941177,34
Rachel,anger -> disgust,5,0.14705882352941177,34
Rachel,fear -> disgust,1,0.029411764705882353,34
Rachel,neutral -> disgust,8,0.23529411764705882,34
Rachel,disgust -> disgust,4,0.11764705882352941,34
Rachel,joy -> disgust,5,0.14705882352941177,34
Monica,neutral -> disgust,14,0.2692307692307692,52
Monica,surprise -> disgust,9,0.17307692307692307,52
Monica,disgust -> disgust,13,0.25,52
Monica,sadness -> disgust,5,0.09615384615384616,52
Monica,joy -> disgust,6,0.11538461538461539,52
Monica,fear -> disgust,1,0.019230769230769232,52
Monica,anger -> disgust,4,0.07692307692307693,52
