Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
Chandler,anger,4,49,0.08163265306122448
Chandler,surprise,10,49,0.20408163265306123
Chandler,disgust,49,49,1.0
Chandler,joy,4,49,0.08163265306122448
Chandler,neutral,19,49,0.3877551020408163
Chandler,fear,2,49,0.04081632653061224
Chandler,sadness,2,49,0.04081632653061224
Ross,anger,5,29,0.1724137931034483
Ross,surprise,1,29,0.034482758620689655
Ross,disgust,29,29,1.0
Ross,joy,3,29,0.10344827586206896
Ross,neutral,14,29,0.4827586206896552
Ross,fear,1,29,0.034482758620689655
Ross,sadness,2,29,0.06896551724137931
Phoebe,anger,9,40,0.225
Phoebe,surprise,8,40,0.2
Phoebe,disgust,40,40,1.0
Phoebe,joy,5,40,0.125
Phoebe,neutral,9,40,0.225
Phoebe,fear,0,40,0.0
Phoebe,sadness,1,40,0.025
Joey,anger,3,35,0.08571428571428572
Joey,surprise,4,35,0.11428571428571428
Joey,disgust,35,35,1.0
Joey,joy,6,35,0.17142857142857143
Joey,neutral,10,35,0.2857142857142857
Joey,fear,2,35,0.05714285714285714
Joey,sadness,1,35,0.02857142857142857
other,anger,6,30,0.2
other,surprise,2,30,0.06666666666666667
other,disgust,30,30,1.0
other,joy,4,30,0.13333333333333333
other,neutral,11,30,0.36666666666666664
other,fear,1,30,0.03333333333333333
other,sadness,1,30,0.03333333333333333
Rachel,anger,5,34,0.14705882352941177
Rachel,surprise,5,34,0.14705882352941177
Rachel,disgust,34,34,1.0
Rachel,joy,5,34,0.14705882352941177
Rachel,neutral,8,34,0.23529411764705882
Rachel,fear,1,34,0.029411764705882353
Rachel,sadness,6,34,0.17647058823529413
Monica,anger,4,52,0.07692307692307693
Monica,surprise,9,52,0.17307692307692307
Monica,disgust,52,52,1.0
Monica,joy,6,52,0.11538461538461539
Monica,neutral,14,52,0.2692307692307692
Monica,fear,1,52,0.019230769230769232
Monica,sadness,5,52,0.09615384615384616
