Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
Chandler,joy,221,221,1.0
Chandler,neutral,98,221,0.4434389140271493
Chandler,sadness,4,221,0.01809954751131222
Chandler,disgust,2,221,0.00904977375565611
Chandler,surprise,27,221,0.12217194570135746
Chandler,anger,18,221,0.08144796380090498
Chandler,fear,6,221,0.027149321266968326
Ross,joy,300,300,1.0
Ross,neutral,109,300,0.36333333333333334
Ross,sadness,15,300,0.05
Ross,disgust,4,300,0.013333333333333334
Ross,surprise,34,300,0.11333333333333333
Ross,anger,25,300,0.08333333333333333
Ross,fear,6,300,0.02
Rachel,joy,300,300,1.0
Rachel,neutral,150,300,0.5
Rachel,sadness,11,300,0.03666666666666667
Rachel,disgust,3,300,0.01
Rachel,surprise,28,300,0.09333333333333334
Rachel,anger,11,300,0.03666666666666667
Rachel,fear,3,300,0.01
Joey,joy,322,322,1.0
Joey,neutral,130,322,0.40372670807453415
Joey,sadness,18,322,0.055900621118012424
Joey,disgust,6,322,0.018633540372670808
Joey,surprise,36,322,0.11180124223602485
Joey,anger,17,322,0.052795031055900624
Joey,fear,7,322,0.021739130434782608
Phoebe,joy,273,273,1.0
Phoebe,neutral,121,273,0.4432234432234432
Phoebe,sadness,15,273,0.054945054945054944
Phoebe,disgust,4,273,0.014652014652014652
Phoebe,surprise,29,273,0.10622710622710622
Phoebe,anger,18,273,0.06593406593406594
Phoebe,fear,2,273,0.007326007326007326
other,joy,343,343,1.0
other,neutral,132,343,0.3848396501457726
other,sadness,16,343,0.04664723032069971
other,disgust,4,343,0.011661807580174927
other,surprise,42,343,0.12244897959183673
other,anger,19,343,0.05539358600583091
other,fear,11,343,0.03206997084548105
Monica,joy,279,279,1.0
Monica,neutral,102,279,0.3655913978494624
Monica,sadness,16,279,0.05734767025089606
Monica,disgust,3,279,0.010752688172043012
Monica,surprise,27,279,0.0967741935483871
Monica,anger,25,279,0.08960573476702509
Monica,fear,3,279,0.010752688172043012
