Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
Monica,anger,10,85,0.11764705882352941
Monica,surprise,11,85,0.12941176470588237
Monica,disgust,1,85,0.011764705882352941
Monica,joy,15,85,0.17647058823529413
Monica,fear,1,85,0.011764705882352941
Monica,neutral,27,85,0.3176470588235294
Monica,sadness,85,85,1.0
Phoebe,anger,15,118,0.1271186440677966
Phoebe,surprise,11,118,0.09322033898305085
Phoebe,disgust,3,118,0.025423728813559324
Phoebe,joy,10,118,0.0847457627118644
Phoebe,fear,5,118,0.0423728813559322
Phoebe,neutral,41,118,0.3474576271186441
Phoebe,sadness,118,118,1.0
Ross,anger,21,122,0.1721311475409836
Ross,surprise,6,122,0.04918032786885246
Ross,disgust,2,122,0.01639344262295082
Ross,joy,16,122,0.13114754098360656
Ross,fear,5,122,0.040983606557377046
Ross,neutral,38,122,0.3114754098360656
Ross,sadness,122,122,1.0
Chandler,anger,13,78,0.16666666666666666
Chandler,surprise,12,78,0.15384615384615385
Chandler,disgust,1,78,0.01282051282051282
Chandler,joy,6,78,0.07692307692307693
Chandler,fear,2,78,0.02564102564102564
Chandler,neutral,26,78,0.3333333333333333
Chandler,sadness,78,78,1.0
other,anger,13,112,0.11607142857142858
other,surprise,8,112,0.07142857142857142
other,disgust,1,112,0.008928571428571428
other,joy,10,112,0.08928571428571429
other,fear,6,112,0.05357142857142857
other,neutral,35,112,0.3125
other,sadness,112,112,1.0
Joey,anger,16,99,0.16161616161616163
Joey,surprise,4,99,0.04040404040404041
Joey,disgust,1,99,0.010101010101010102
Joey,joy,12,99,0.12121212121212122
Joey,fear,2,99,0.020202020202020204
Joey,neutral,38,99,0.3838383838383838
Joey,sadness,99,99,1.0
Rachel,anger,12,162,0.07407407407407407
Rachel,surprise,17,162,0.10493827160493827
Rachel,disgust,4,162,0.024691358024691357
Rachel,joy,12,162,0.07407407407407407
Rachel,fear,6,162,0.037037037037037035
Rachel,neutral,57,162,0.35185185185185186
Rachel,sadness,162,162,1.0
