Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
other,joy,17,44,0.38636363636363635
other,neutral,32,44,0.7272727272727273
other,sadness,7,44,0.1590909090909091
other,disgust,4,44,0.09090909090909091
other,surprise,9,44,0.20454545454545456
other,anger,8,44,0.18181818181818182
other,fear,44,44,1.0
Joey,joy,13,44,0.29545454545454547
Joey,neutral,33,44,0.75
Joey,sadness,6,44,0.13636363636363635
Joey,disgust,7,44,0.1590909090909091
Joey,surprise,16,44,0.36363636363636365
Joey,anger,10,44,0.22727272727272727
Joey,fear,44,44,1.0
Chandler,joy,10,36,0.2777777777777778
Chandler,neutral,29,36,0.8055555555555556
Chandler,sadness,8,36,0.2222222222222222
Chandler,disgust,0,36,0.0
Chandler,surprise,14,36,0.3888888888888889
Chandler,anger,10,36,0.2777777777777778
Chandler,fear,36,36,1.0
Monica,joy,13,30,0.43333333333333335
Monica,neutral,19,30,0.6333333333333333
Monica,sadness,2,30,0.06666666666666667
Monica,disgust,1,30,0.03333333333333333
Monica,surprise,11,30,0.36666666666666664
Monica,anger,6,30,0.2
Monica,fear,30,30,1.0
Rachel,joy,11,41,0.2682926829268293
Rachel,neutral,34,41,0.8292682926829268
Rachel,sadness,7,41,0.17073170731707318
Rachel,disgust,5,41,0.12195121951219512
Rachel,surprise,14,41,0.34146341463414637
Rachel,anger,9,41,0.21951219512195122
Rachel,fear,41,41,1.0
Ross,joy,12,40,0.3
Ross,neutral,35,40,0.875
Ross,sadness,7,40,0.175
Ross,disgust,1,40,0.025
Ross,surprise,10,40,0.25
Ross,anger,7,40,0.175
Ross,fear,40,40,1.0
Phoebe,joy,5,31,0.16129032258064516
Phoebe,neutral,27,31,0.8709677419354839
Phoebe,sadness,5,31,0.16129032258064516
Phoebe,disgust,3,31,0.0967741935483871
Phoebe,surprise,7,31,0.22580645161290322
Phoebe,anger,8,31,0.25806451612903225
Phoebe,fear,31,31,1.0
