Speaker,Ngram,Count,Ratio_within_target,Total_Ngrams_with_target
Chandler,surprise -> neutral,63,0.42567567567567566,148
Chandler,surprise -> disgust,10,0.06756756756756757,148
Chandler,surprise -> sadness,12,0.08108108108108109,148
Chandler,surprise -> anger,14,0.0945945945945946,148
Chandler,surprise -> surprise,28,0.1891891891891892,148
Chandler,surprise -> fear,4,0.02702702702702703,148
Chandler,surprise -> joy,17,0.11486486486486487,148
Joey,surprise -> surprise,41,0.22404371584699453,183
Joey,surprise -> neutral,82,0.44808743169398907,183
Joey,surprise -> anger,23,0.12568306010928962,183
Joey,surprise -> fear,4,0.02185792349726776,183
Joey,surprise -> joy,25,0.1366120218579235,183
Joey,surprise -> sadness,4,0.02185792349726776,183
Joey,surprise -> disgust,4,0.02185792349726776,183
Phoebe,surprise -> surprise,41,0.271523178807947,151
Phoebe,surprise -> neutral,44,0.2913907284768212,151
Phoebe,surprise -> sadness,11,0.0728476821192053,151
Phoebe,surprise -> anger,18,0.11920529801324503,151
Phoebe,surprise -> joy,26,0.17218543046357615,151
Phoebe,surprise -> disgust,8,0.052980132450331126,151
Phoebe,surprise -> fear,3,0.019867549668874173,151
Rachel,surprise -> surprise,58,0.29441624365482233,197
Rachel,surprise -> neutral,49,0.24873096446700507,197
Rachel,surprise -> joy,34,0.17258883248730963,197
Rachel,surprise -> disgust,5,0.025380710659898477,197
Rachel,surprise -> anger,25,0.12690355329949238,197
Rachel,surprise -> fear,9,0.04568527918781726,197
Rachel,surprise -> sadness,17,0.08629441624365482,197
other,surprise -> neutral,59,0.3532934131736527,167
other,surprise -> surprise,49,0.2934131736526946,167
other,surprise -> joy,30,0.17964071856287425,167
other,surprise -> fear,3,0.017964071856287425,167
other,surprise -> sadness,8,0.04790419161676647,167
other,surprise -> anger,16,0.09580838323353294,167
other,surprise -> disgust,2,0.011976047904191617,167
Ross,surprise -> anger,21,0.13815789473684212,152
Ross,surprise -> joy,30,0.19736842105263158,152
Ross,surprise -> fear,5,0.03289473684210526,152
Ross,surprise -> neutral,56,0.3684210526315789,152
Ross,surprise -> surprise,33,0.21710526315789475,152
Ross,surprise -> sadness,6,0.039473684210526314,152
Ross,surprise -> disgust,1,0.006578947368421052,152
Monica,surprise -> joy,29,0.1676300578034682,173
Monica,surprise -> neutral,53,0.3063583815028902,173
Monica,surprise -> anger,23,0.1329479768786127,173
Monica,surprise -> surprise,43,0.24855491329479767,173
Monica,surprise -> sadness,11,0.06358381502890173,173
Monica,surprise -> fear,5,0.028901734104046242,173
Monica,surprise -> disgust,9,0.05202312138728324,173
