Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
Chandler,joy,190,509,0.37328094302554027
Chandler,neutral,509,509,1.0
Chandler,sadness,83,509,0.16306483300589392
Chandler,anger,147,509,0.2888015717092338
Chandler,disgust,40,509,0.07858546168958742
Chandler,surprise,205,509,0.4027504911591356
Chandler,fear,63,509,0.1237721021611002
other,joy,292,707,0.413012729844413
other,neutral,707,707,1.0
other,sadness,116,707,0.16407355021216408
other,anger,161,707,0.22772277227722773
other,disgust,48,707,0.06789250353606789
other,surprise,266,707,0.37623762376237624
other,fear,48,707,0.06789250353606789
Monica,joy,195,485,0.4020618556701031
Monica,neutral,485,485,1.0
Monica,sadness,96,485,0.1979381443298969
Monica,anger,151,485,0.311340206185567
Monica,disgust,42,485,0.0865979381443299
Monica,surprise,188,485,0.38762886597938145
Monica,fear,38,485,0.07835051546391752
Phoebe,joy,212,498,0.42570281124497994
Phoebe,neutral,498,498,1.0
Phoebe,sadness,122,498,0.24497991967871485
Phoebe,anger,129,498,0.25903614457831325
Phoebe,disgust,47,498,0.09437751004016064
Phoebe,surprise,207,498,0.41566265060240964
Phoebe,fear,41,498,0.0823293172690763
Ross,joy,277,631,0.43898573692551507
Ross,neutral,631,631,1.0
Ross,sadness,132,631,0.2091917591125198
Ross,anger,170,631,0.2694136291600634
Ross,disgust,48,631,0.07606973058637084
Ross,surprise,199,631,0.3153724247226624
Ross,fear,64,631,0.10142630744849446
Rachel,joy,191,498,0.38353413654618473
Rachel,neutral,498,498,1.0
Rachel,sadness,114,498,0.2289156626506024
Rachel,anger,120,498,0.24096385542168675
Rachel,disgust,32,498,0.0642570281124498
Rachel,surprise,194,498,0.3895582329317269
Rachel,fear,42,498,0.08433734939759036
Joey,joy,252,659,0.38239757207890746
Joey,neutral,659,659,1.0
Joey,sadness,91,659,0.13808801213960548
Joey,anger,181,659,0.2746585735963581
Joey,disgust,53,659,0.08042488619119878
Joey,surprise,246,659,0.37329286798179057
Joey,fear,48,659,0.07283763277693475
