Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
Joey,joy,42,154,0.2727272727272727
Joey,neutral,110,154,0.7142857142857143
Joey,disgust,23,154,0.14935064935064934
Joey,sadness,31,154,0.2012987012987013
Joey,surprise,52,154,0.33766233766233766
Joey,anger,154,154,1.0
Joey,fear,20,154,0.12987012987012986
Chandler,joy,34,119,0.2857142857142857
Chandler,neutral,86,119,0.7226890756302521
Chandler,disgust,17,119,0.14285714285714285
Chandler,sadness,31,119,0.2605042016806723
Chandler,surprise,54,119,0.453781512605042
Chandler,anger,119,119,1.0
Chandler,fear,14,119,0.11764705882352941
Phoebe,joy,47,154,0.3051948051948052
Phoebe,neutral,105,154,0.6818181818181818
Phoebe,disgust,15,154,0.09740259740259741
Phoebe,sadness,37,154,0.24025974025974026
Phoebe,surprise,64,154,0.4155844155844156
Phoebe,anger,154,154,1.0
Phoebe,fear,13,154,0.08441558441558442
Ross,joy,47,170,0.27647058823529413
Ross,neutral,119,170,0.7
Ross,disgust,12,170,0.07058823529411765
Ross,sadness,35,170,0.20588235294117646
Ross,surprise,46,170,0.27058823529411763
Ross,anger,170,170,1.0
Ross,fear,7,170,0.041176470588235294
Monica,joy,41,158,0.25949367088607594
Monica,neutral,112,158,0.7088607594936709
Monica,disgust,19,158,0.12025316455696203
Monica,sadness,29,158,0.18354430379746836
Monica,surprise,64,158,0.4050632911392405
Monica,anger,158,158,1.0
Monica,fear,11,158,0.06962025316455696
other,joy,29,136,0.21323529411764705
other,neutral,93,136,0.6838235294117647
other,disgust,21,136,0.15441176470588236
other,sadness,32,136,0.23529411764705882
other,surprise,50,136,0.36764705882352944
other,anger,136,136,1.0
other,fear,14,136,0.10294117647058823
Rachel,joy,37,159,0.23270440251572327
Rachel,neutral,116,159,0.7295597484276729
Rachel,disgust,22,159,0.13836477987421383
Rachel,sadness,36,159,0.22641509433962265
Rachel,surprise,50,159,0.31446540880503143
Rachel,anger,159,159,1.0
Rachel,fear,18,159,0.11320754716981132
