Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
Chandler,joy,159,159,1.0
Chandler,neutral,145,159,0.9119496855345912
Chandler,disgust,11,159,0.06918238993710692
Chandler,sadness,22,159,0.13836477987421383
Chandler,surprise,60,159,0.37735849056603776
Chandler,anger,36,159,0.22641509433962265
Chandler,fear,20,159,0.12578616352201258
Rachel,joy,170,170,1.0
Rachel,neutral,145,170,0.8529411764705882
Rachel,disgust,10,170,0.058823529411764705
Rachel,sadness,37,170,0.21764705882352942
Rachel,surprise,59,170,0.34705882352941175
Rachel,anger,29,170,0.17058823529411765
Rachel,fear,14,170,0.08235294117647059
Ross,joy,232,232,1.0
Ross,neutral,192,232,0.8275862068965517
Ross,disgust,16,232,0.06896551724137931
Ross,sadness,46,232,0.19827586206896552
Ross,surprise,83,232,0.3577586206896552
Ross,anger,47,232,0.2025862068965517
Ross,fear,23,232,0.09913793103448276
Phoebe,joy,189,189,1.0
Phoebe,neutral,160,189,0.8465608465608465
Phoebe,disgust,11,189,0.0582010582010582
Phoebe,sadness,27,189,0.14285714285714285
Phoebe,surprise,69,189,0.36507936507936506
Phoebe,anger,52,189,0.2751322751322751
Phoebe,fear,5,189,0.026455026455026454
Joey,joy,206,206,1.0
Joey,neutral,174,206,0.8446601941747572
Joey,disgust,9,206,0.043689320388349516
Joey,sadness,26,206,0.1262135922330097
Joey,surprise,62,206,0.30097087378640774
Joey,anger,47,206,0.22815533980582525
Joey,fear,16,206,0.07766990291262135
Monica,joy,170,170,1.0
Monica,neutral,138,170,0.8117647058823529
Monica,disgust,10,170,0.058823529411764705
Monica,sadness,39,170,0.22941176470588234
Monica,surprise,61,170,0.3588235294117647
Monica,anger,37,170,0.21764705882352942
Monica,fear,11,170,0.06470588235294118
other,joy,240,240,1.0
other,neutral,193,240,0.8041666666666667
other,disgust,11,240,0.04583333333333333
other,sadness,44,240,0.18333333333333332
other,surprise,87,240,0.3625
other,anger,43,240,0.17916666666666667
other,fear,19,240,0.07916666666666666
