Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
Chandler,neutral,42,67,0.6268656716417911
Chandler,joy,14,67,0.208955223880597
Chandler,fear,7,67,0.1044776119402985
Chandler,sadness,9,67,0.13432835820895522
Chandler,anger,67,67,1.0
Chandler,disgust,10,67,0.14925373134328357
Chandler,surprise,13,67,0.19402985074626866
Joey,neutral,55,94,0.5851063829787234
Joey,joy,23,94,0.24468085106382978
Joey,fear,6,94,0.06382978723404255
Joey,sadness,20,94,0.2127659574468085
Joey,anger,94,94,1.0
Joey,disgust,5,94,0.05319148936170213
Joey,surprise,11,94,0.11702127659574468
Phoebe,neutral,53,109,0.48623853211009177
Phoebe,joy,20,109,0.1834862385321101
Phoebe,fear,4,109,0.03669724770642202
Phoebe,sadness,20,109,0.1834862385321101
Phoebe,anger,109,109,1.0
Phoebe,disgust,9,109,0.08256880733944955
Phoebe,surprise,29,109,0.26605504587155965
Ross,neutral,57,112,0.5089285714285714
Ross,joy,20,112,0.17857142857142858
Ross,fear,1,112,0.008928571428571428
Ross,sadness,27,112,0.24107142857142858
Ross,anger,112,112,1.0
Ross,disgust,4,112,0.03571428571428571
Ross,surprise,17,112,0.15178571428571427
Monica,neutral,50,88,0.5681818181818182
Monica,joy,17,88,0.19318181818181818
Monica,fear,5,88,0.056818181818181816
Monica,sadness,12,88,0.13636363636363635
Monica,anger,88,88,1.0
Monica,disgust,12,88,0.13636363636363635
Monica,surprise,18,88,0.20454545454545456
other,neutral,42,85,0.49411764705882355
other,joy,19,85,0.2235294117647059
other,fear,4,85,0.047058823529411764
other,sadness,13,85,0.15294117647058825
other,anger,85,85,1.0
other,disgust,10,85,0.11764705882352941
other,surprise,16,85,0.18823529411764706
Rachel,neutral,53,99,0.5353535353535354
Rachel,joy,19,99,0.1919191919191919
Rachel,fear,2,99,0.020202020202020204
Rachel,sadness,20,99,0.20202020202020202
Rachel,anger,99,99,1.0
Rachel,disgust,12,99,0.12121212121212122
Rachel,surprise,16,99,0.16161616161616163
