Speaker,Ngram,Count,Ratio_within_target,Total_Ngrams_with_target
Chandler,anger -> anger -> anger,21,0.21,100
Chandler,anger -> neutral -> neutral,19,0.19,100
Chandler,anger -> fear -> fear,2,0.02,100
Chandler,anger -> anger -> disgust,3,0.03,100
Chandler,anger -> disgust -> neutral,1,0.01,100
Chandler,anger -> neutral -> surprise,3,0.03,100
Chandler,anger -> sadness -> sadness,2,0.02,100
Chandler,anger -> neutral -> anger,4,0.04,100
Chandler,anger -> joy -> anger,1,0.01,100
Chandler,anger -> neutral -> joy,3,0.03,100
Chandler,anger -> sadness -> anger,3,0.03,100
Chandler,anger -> neutral -> fear,2,0.02,100
Chandler,anger -> joy -> neutral,4,0.04,100
Chandler,anger -> anger -> surprise,3,0.03,100
Chandler,anger -> surprise -> neutral,2,0.02,100
Chandler,anger -> surprise -> sadness,2,0.02,100
Chandler,anger -> anger -> neutral,8,0.08,100
Chandler,anger -> surprise -> anger,1,0.01,100
Chandler,anger -> surprise -> joy,2,0.02,100
Chandler,anger -> disgust -> anger,1,0.01,100
Chandler,anger -> anger -> sadness,1,0.01,100
Chandler,anger -> sadness -> fear,1,0.01,100
Chandler,anger -> joy -> joy,2,0.02,100
Chandler,anger -> sadness -> neutral,2,0.02,100
Chandler,anger -> neutral -> disgust,3,0.03,100
Chandler,anger -> joy -> fear,1,0.01,100
Chandler,anger -> surprise -> surprise,1,0.01,100
Chandler,anger -> disgust -> joy,1,0.01,100
Chandler,anger -> anger -> joy,1,0.01,100
Joey,anger -> neutral -> anger,8,0.064,125
Joey,anger -> anger -> anger,25,0.2,125
Joey,anger -> anger -> neutral,11,0.088,125
Joey,anger -> neutral -> neutral,25,0.2,125
Joey,anger -> surprise -> anger,5,0.04,125
Joey,anger -> joy -> disgust,2,0.016,125
Joey,anger -> sadness -> fear,1,0.008,125
Joey,anger -> surprise -> neutral,4,0.032,125
Joey,anger -> anger -> disgust,2,0.016,125
Joey,anger -> disgust -> neutral,1,0.008,125
Joey,anger -> joy -> joy,4,0.032,125
Joey,anger -> anger -> joy,4,0.032,125
Joey,anger -> fear -> joy,1,0.008,125
