Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
Chandler,anger,144,144,1.0
Chandler,surprise,17,144,0.11805555555555555
Chandler,disgust,4,144,0.027777777777777776
Chandler,joy,9,144,0.0625
Chandler,neutral,51,144,0.3541666666666667
Chandler,fear,4,144,0.027777777777777776
Chandler,sadness,13,144,0.09027777777777778
Joey,anger,174,174,1.0
Joey,surprise,16,174,0.09195402298850575
Joey,disgust,3,174,0.017241379310344827
Joey,joy,20,174,0.11494252873563218
Joey,neutral,57,174,0.3275862068965517
Joey,fear,3,174,0.017241379310344827
Joey,sadness,16,174,0.09195402298850575
Phoebe,anger,181,181,1.0
Phoebe,surprise,16,181,0.08839779005524862
Phoebe,disgust,9,181,0.049723756906077346
Phoebe,joy,14,181,0.07734806629834254
Phoebe,neutral,42,181,0.23204419889502761
Phoebe,fear,4,181,0.022099447513812154
Phoebe,sadness,15,181,0.08287292817679558
Ross,anger,202,202,1.0
Ross,surprise,10,202,0.04950495049504951
Ross,disgust,5,202,0.024752475247524754
Ross,joy,16,202,0.07920792079207921
Ross,neutral,52,202,0.25742574257425743
Ross,fear,2,202,0.009900990099009901
Ross,sadness,21,202,0.10396039603960396
Monica,anger,176,176,1.0
Monica,surprise,19,176,0.10795454545454546
Monica,disgust,4,176,0.022727272727272728
Monica,joy,15,176,0.08522727272727272
Monica,neutral,41,176,0.23295454545454544
Monica,fear,4,176,0.022727272727272728
Monica,sadness,10,176,0.056818181818181816
other,anger,153,153,1.0
other,surprise,14,153,0.0915032679738562
other,disgust,6,153,0.0392156862745098
other,joy,13,153,0.08496732026143791
other,neutral,43,153,0.28104575163398693
other,fear,1,153,0.006535947712418301
other,sadness,13,153,0.08496732026143791
Rachel,anger,175,175,1.0
Rachel,surprise,15,175,0.08571428571428572
Rachel,disgust,5,175,0.02857142857142857
Rachel,joy,13,175,0.07428571428571429
Rachel,neutral,42,175,0.24
Rachel,fear,2,175,0.011428571428571429
Rachel,sadness,12,175,0.06857142857142857
