Speaker,Ngram,Count,Ratio_within_target,Total_Ngrams_with_target
Monica,neutral -> joy -> sadness -> surprise -> neutral,1,0.014492753623188406,69
Monica,neutral -> disgust -> sadness -> neutral -> neutral,1,0.014492753623188406,69
Monica,anger -> disgust -> sadness -> neutral -> disgust,1,0.014492753623188406,69
Monica,neutral -> sadness -> sadness -> anger -> anger,1,0.014492753623188406,69
Monica,neutral -> neutral -> sadness -> neutral -> sadness,1,0.014492753623188406,69
Monica,joy -> neutral -> sadness -> neutral -> sadness,1,0.014492753623188406,69
Monica,sadness -> neutral -> sadness -> neutral -> sadness,1,0.014492753623188406,69
Monica,surprise -> sadness -> sadness -> neutral -> neutral,2,0.028985507246376812,69
Monica,joy -> joy -> sadness -> disgust -> disgust,1,0.014492753623188406,69
Monica,disgust -> surprise -> sadness -> surprise -> sadness,1,0.014492753623188406,69
Monica,sadness -> sadness -> sadness -> joy -> neutral,1,0.014492753623188406,69
Monica,joy -> neutral -> sadness -> neutral -> joy,1,0.014492753623188406,69
Monica,neutral -> joy -> sadness -> neutral -> surprise,1,0.014492753623188406,69
Monica,neutral -> surprise -> sadness -> anger -> fear,1,0.014492753623188406,69
Monica,anger -> fear -> sadness -> disgust -> sadness,1,0.014492753623188406,69
Monica,sadness -> disgust -> sadness -> neutral -> surprise,1,0.014492753623188406,69
Monica,joy -> anger -> sadness -> sadness -> sadness,1,0.014492753623188406,69
Monica,anger -> sadness -> sadness -> sadness -> sadness,1,0.014492753623188406,69
Monica,sadness -> sadness -> sadness -> sadness -> neutral,1,0.014492753623188406,69
Monica,sadness -> sadness -> sadness -> joy -> joy,1,0.014492753623188406,69
Monica,neutral -> surprise -> sadness -> surprise -> neutral,1,0.014492753623188406,69
Monica,neutral -> neutral -> sadness -> surprise -> neutral,2,0.028985507246376812,69
Monica,anger -> joy -> sadness -> surprise -> neutral,1,0.014492753623188406,69
Monica,anger -> anger -> sadness -> anger -> fear,1,0.014492753623188406,69
Monica,surprise -> neutral -> sadness -> sadness -> neutral,1,0.014492753623188406,69
Monica,joy -> joy -> sadness -> neutral -> joy,1,0.014492753623188406,69
Monica,disgust -> anger -> sadness -> joy -> neutral,1,0.014492753623188406,69
Monica,neutral -> neutral -> sadness -> surprise -> anger,1,0.014492753623188406,69
Monica,neutral -> surprise -> sadness -> sadness -> sadness,1,0.014492753623188406,69
Monica,neutral -> sadness -> sadness -> neutral -> sadness,1,0.014492753623188406,69
Monica,neutral -> neutral -> sadness -> neutral -> neutral,1,0.014492753623188406,69
Monica,anger -> sadness -> sadness -> neutral -> joy,1,0.014492753623188406,69
Monica,sadness -> neutral -> sadness -> neutral -> neutral,2,0.028985507246376812,69
Monica,sadness -> sadness -> sadness -> anger -> surprise,1,0.014492753623188406,69
Monica,surprise -> sadness -> sadness -> sadness -> anger,1,0.014492753623188406,69
Monica,neutral -> disgust -> sadness -> joy -> joy,1,0.014492753623188406,69
Monica,neutral -> neutral -> sadness -> sadness -> disgust,1,0.014492753623188406,69
Monica,neutral -> sadness -> sadness -> disgust -> joy,1,0.014492753623188406,69
Monica,anger -> neutral -> sadness -> neutral -> neutral,1,0.014492753623188406,69
Monica,joy -> anger -> sadness -> neutral -> neutral,1,0.014492753623188406,69
Monica,neutral -> neutral -> sadness -> joy -> sadness,1,0.014492753623188406,69
Monica,sadness -> joy -> sadness -> neutral -> neutral,2,0.028985507246376812,69
Monica,joy -> anger -> sadness -> anger -> surprise,1,0.014492753623188406,69
Monica,neutral -> surprise -> sadness -> anger -> sadness,1,0.014492753623188406,69
Monica,sadness -> anger -> sadness -> sadness -> sadness,1,0.014492753623188406,69
Monica,anger -> sadness -> sadness -> sadness -> anger,1,0.014492753623188406,69
Monica,sadness -> sadness -> sadness -> anger -> anger,1,0.014492753623188406,69
Monica,neutral -> neutral -> sadness -> sadness -> joy,1,0.014492753623188406,69
Monica,anger -> neutral -> sadness -> sadness -> neutral,1,0.014492753623188406,69
Monica,neutral -> surprise -> sadness -> anger -> neutral,1,0.014492753623188406,69
Monica,joy -> disgust -> sadness -> anger -> neutral,1,0.014492753623188406,69
Monica,neutral -> sadness -> sadness -> sadness -> sadness,3,0.043478260869565216,69
Monica,sadness -> sadness -> sadness -> sadness -> sadness,1,0.014492753623188406,69
Monica,neutral -> neutral -> sadness -> neutral -> anger,1,0.014492753623188406,69
Monica,joy -> neutral -> sadness -> sadness -> surprise,1,0.014492753623188406,69
Monica,neutral -> neutral -> sadness -> neutral -> fear,1,0.014492753623188406,69
Monica,anger -> anger -> sadness -> sadness -> anger,1,0.014492753623188406,69
Monica,anger -> sadness -> sadness -> anger -> anger,1,0.014492753623188406,69
Monica,surprise -> surprise -> sadness -> sadness -> neutral,1,0.014492753623188406,69
Monica,neutral -> neutral -> sadness -> sadness -> sadness,1,0.014492753623188406,69
Monica,sadness -> sadness -> sadness -> sadness -> joy,1,0.014492753623188406,69
Monica,sadness -> sadness -> sadness -> joy -> sadness,1,0.014492753623188406,69
Monica,joy -> neutral -> sadness -> neutral -> neutral,1,0.014492753623188406,69
Ross,joy -> joy -> sadness -> neutral -> neutral,2,0.01904761904761905,105
Ross,neutral -> sadness -> sadness -> joy -> neutral,2,0.01904761904761905,105
Ross,neutral -> disgust -> sadness -> joy -> joy,1,0.009523809523809525,105
Ross,joy -> surprise -> sadness -> neutral -> neutral,1,0.009523809523809525,105
Ross,fear -> neutral -> sadness -> joy -> neutral,1,0.009523809523809525,105
Ross,surprise -> neutral -> sadness -> fear -> neutral,1,0.009523809523809525,105
Ross,anger -> neutral -> sadness -> neutral -> sadness,2,0.01904761904761905,105
Ross,joy -> fear -> sadness -> fear -> surprise,1,0.009523809523809525,105
Ross,neutral -> neutral -> sadness -> neutral -> neutral,3,0.02857142857142857,105
Ross,neutral -> anger -> sadness -> neutral -> neutral,3,0.02857142857142857,105
Ross,joy -> neutral -> sadness -> anger -> anger,1,0.009523809523809525,105
Ross,joy -> joy -> sadness -> joy -> neutral,1,0.009523809523809525,105
Ross,neutral -> joy -> sadness -> neutral -> neutral,1,0.009523809523809525,105
Ross,anger -> neutral -> sadness -> sadness -> neutral,1,0.009523809523809525,105
Ross,neutral -> sadness -> sadness -> neutral -> neutral,2,0.01904761904761905,105
Ross,joy -> joy -> sadness -> surprise -> neutral,1,0.009523809523809525,105
Ross,neutral -> surprise -> sadness -> surprise -> neutral,3,0.02857142857142857,105
Ross,neutral -> neutral -> sadness -> joy -> neutral,2,0.01904761904761905,105
Ross,joy -> sadness -> sadness -> neutral -> neutral,2,0.01904761904761905,105
Ross,sadness -> joy -> sadness -> joy -> sadness,1,0.009523809523809525,105
Ross,neutral -> neutral -> sadness -> sadness -> joy,1,0.009523809523809525,105
Ross,sadness -> fear -> sadness -> sadness -> neutral,1,0.009523809523809525,105
Ross,fear -> sadness -> sadness -> neutral -> sadness,1,0.009523809523809525,105
Ross,surprise -> fear -> sadness -> neutral -> sadness,1,0.009523809523809525,105
Ross,sadness -> neutral -> sadness -> sadness -> neutral,1,0.009523809523809525,105
Ross,neutral -> surprise -> sadness -> joy -> neutral,1,0.009523809523809525,105
Ross,sadness -> sadness -> sadness -> neutral -> sadness,2,0.01904761904761905,105
Ross,sadness -> neutral -> sadness -> surprise -> neutral,1,0.009523809523809525,105
Ross,neutral -> joy -> sadness -> surprise -> sadness,1,0.009523809523809525,105
Ross,surprise -> joy -> sadness -> neutral -> neutral,1,0.009523809523809525,105
Ross,disgust -> neutral -> sadness -> neutral -> joy,1,0.009523809523809525,105
Ross,sadness -> sadness -> sadness -> anger -> neutral,1,0.009523809523809525,105
Ross,joy -> neutral -> sadness -> fear -> neutral,1,0.009523809523809525,105
Ross,fear -> sadness -> sadness -> sadness -> surprise,1,0.009523809523809525,105
Ross,sadness -> sadness -> sadness -> surprise -> sadness,1,0.009523809523809525,105
Ross,sadness -> surprise -> sadness -> anger -> surprise,1,0.009523809523809525,105
Ross,joy -> neutral -> sadness -> surprise -> joy,1,0.009523809523809525,105
Ross,anger -> surprise -> sadness -> joy -> sadness,1,0.009523809523809525,105
Ross,sadness -> joy -> sadness -> surprise -> neutral,1,0.009523809523809525,105
Ross,neutral -> surprise -> sadness -> surprise -> surprise,1,0.009523809523809525,105
Ross,anger -> neutral -> sadness -> sadness -> joy,1,0.009523809523809525,105
Ross,neutral -> neutral -> sadness -> neutral -> joy,1,0.009523809523809525,105
Ross,anger -> anger -> sadness -> anger -> sadness,1,0.009523809523809525,105
Ross,sadness -> anger -> sadness -> anger -> neutral,1,0.009523809523809525,105
Ross,neutral -> neutral -> sadness -> fear -> neutral,1,0.009523809523809525,105
Ross,neutral -> anger -> sadness -> anger -> sadness,1,0.009523809523809525,105
Ross,sadness -> anger -> sadness -> joy -> neutral,1,0.009523809523809525,105
Ross,neutral -> anger -> sadness -> joy -> neutral,1,0.009523809523809525,105
Ross,anger -> neutral -> sadness -> neutral -> neutral,1,0.009523809523809525,105
Ross,anger -> joy -> sadness -> joy -> joy,1,0.009523809523809525,105
Ross,anger -> surprise -> sadness -> neutral -> sadness,1,0.009523809523809525,105
Ross,sadness -> neutral -> sadness -> surprise -> sadness,1,0.009523809523809525,105
Ross,sadness -> surprise -> sadness -> neutral -> neutral,1,0.009523809523809525,105
Ross,neutral -> joy -> sadness -> joy -> joy,1,0.009523809523809525,105
Ross,neutral -> neutral -> sadness -> disgust -> anger,1,0.009523809523809525,105
Ross,disgust -> disgust -> sadness -> neutral -> neutral,1,0.009523809523809525,105
Ross,neutral -> sadness -> sadness -> anger -> joy,1,0.009523809523809525,105
Ross,joy -> sadness -> sadness -> sadness -> sadness,1,0.009523809523809525,105
Ross,sadness -> sadness -> sadness -> sadness -> neutral,1,0.009523809523809525,105
Ross,anger -> neutral -> sadness -> neutral -> anger,1,0.009523809523809525,105
Ross,neutral -> sadness -> sadness -> surprise -> sadness,1,0.009523809523809525,105
Ross,sadness -> surprise -> sadness -> surprise -> disgust,1,0.009523809523809525,105
Ross,surprise -> disgust -> sadness -> neutral -> surprise,1,0.009523809523809525,105
Ross,surprise -> sadness -> sadness -> sadness -> sadness,1,0.009523809523809525,105
Ross,fear -> disgust -> sadness -> neutral -> joy,1,0.009523809523809525,105
Ross,neutral -> neutral -> sadness -> surprise -> joy,1,0.009523809523809525,105
Ross,surprise -> neutral -> sadness -> surprise -> fear,1,0.009523809523809525,105
Ross,surprise -> fear -> sadness -> joy -> joy,1,0.009523809523809525,105
Ross,neutral -> joy -> sadness -> surprise -> neutral,1,0.009523809523809525,105
Ross,neutral -> neutral -> sadness -> neutral -> sadness,1,0.009523809523809525,105
Ross,sadness -> neutral -> sadness -> neutral -> sadness,1,0.009523809523809525,105
Ross,sadness -> neutral -> sadness -> sadness -> sadness,1,0.009523809523809525,105
Ross,neutral -> sadness -> sadness -> sadness -> neutral,1,0.009523809523809525,105
Ross,sadness -> neutral -> sadness -> neutral -> neutral,2,0.01904761904761905,105
Ross,neutral -> neutral -> sadness -> sadness -> sadness,1,0.009523809523809525,105
Ross,neutral -> sadness -> sadness -> sadness -> joy,1,0.009523809523809525,105
Ross,sadness -> sadness -> sadness -> joy -> neutral,1,0.009523809523809525,105
Ross,neutral -> neutral -> sadness -> surprise -> anger,1,0.009523809523809525,105
Ross,anger -> neutral -> sadness -> anger -> anger,1,0.009523809523809525,105
Ross,anger -> anger -> sadness -> sadness -> joy,1,0.009523809523809525,105
Ross,anger -> sadness -> sadness -> joy -> neutral,1,0.009523809523809525,105
Ross,anger -> surprise -> sadness -> sadness -> sadness,1,0.009523809523809525,105
Ross,neutral -> joy -> sadness -> neutral -> joy,1,0.009523809523809525,105
Ross,sadness -> disgust -> sadness -> joy -> neutral,1,0.009523809523809525,105
Ross,neutral -> neutral -> sadness -> joy -> sadness,1,0.009523809523809525,105
Ross,sadness -> joy -> sadness -> neutral -> surprise,1,0.009523809523809525,105
Ross,disgust -> anger -> sadness -> anger -> anger,1,0.009523809523809525,105
Ross,neutral -> neutral -> sadness -> sadness -> neutral,1,0.009523809523809525,105
Ross,neutral -> sadness -> sadness -> neutral -> sadness,1,0.009523809523809525,105
Ross,neutral -> fear -> sadness -> joy -> sadness,1,0.009523809523809525,105
Ross,sadness -> joy -> sadness -> neutral -> sadness,1,0.009523809523809525,105
Chandler,neutral -> neutral -> sadness -> sadness -> sadness,1,0.016666666666666666,60
Chandler,neutral -> sadness -> sadness -> sadness -> surprise,1,0.016666666666666666,60
Chandler,sadness -> sadness -> sadness -> surprise -> anger,1,0.016666666666666666,60
Chandler,neutral -> neutral -> sadness -> surprise -> neutral,1,0.016666666666666666,60
Chandler,neutral -> neutral -> sadness -> joy -> sadness,1,0.016666666666666666,60
Chandler,sadness -> neutral -> sadness -> surprise -> sadness,2,0.03333333333333333,60
