Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
Chandler,neutral,199,199,1.0
Chandler,joy,56,199,0.2814070351758794
Chandler,fear,32,199,0.16080402010050251
Chandler,sadness,40,199,0.20100502512562815
Chandler,anger,58,199,0.2914572864321608
Chandler,disgust,19,199,0.09547738693467336
Chandler,surprise,68,199,0.3417085427135678
other,neutral,335,335,1.0
other,joy,112,335,0.33432835820895523
other,fear,14,335,0.041791044776119404
other,sadness,58,335,0.17313432835820897
other,anger,75,335,0.22388059701492538
other,disgust,22,335,0.06567164179104477
other,surprise,74,335,0.2208955223880597
Monica,neutral,165,165,1.0
Monica,joy,71,165,0.4303030303030303
Monica,fear,7,165,0.04242424242424243
Monica,sadness,34,165,0.20606060606060606
Monica,anger,51,165,0.3090909090909091
Monica,disgust,22,165,0.13333333333333333
Monica,surprise,60,165,0.36363636363636365
Phoebe,neutral,210,210,1.0
Phoebe,joy,85,210,0.40476190476190477
Phoebe,fear,20,210,0.09523809523809523
Phoebe,sadness,48,210,0.22857142857142856
Phoebe,anger,66,210,0.3142857142857143
Phoebe,disgust,14,210,0.06666666666666667
Phoebe,surprise,54,210,0.2571428571428571
Rachel,neutral,206,206,1.0
Rachel,joy,81,206,0.3932038834951456
Rachel,fear,18,206,0.08737864077669903
Rachel,sadness,64,206,0.3106796116504854
Rachel,anger,51,206,0.24757281553398058
Rachel,disgust,14,206,0.06796116504854369
Rachel,surprise,78,206,0.3786407766990291
Ross,neutral,297,297,1.0
Ross,joy,125,297,0.4208754208754209
Ross,fear,39,297,0.13131313131313133
Ross,sadness,66,297,0.2222222222222222
Ross,anger,70,297,0.2356902356902357
Ross,disgust,19,297,0.06397306397306397
Ross,surprise,78,297,0.26262626262626265
Joey,neutral,312,312,1.0
Joey,joy,95,312,0.30448717948717946
Joey,fear,28,312,0.08974358974358974
Joey,sadness,45,312,0.14423076923076922
Joey,anger,91,312,0.2916666666666667
Joey,disgust,17,312,0.05448717948717949
Joey,surprise,111,312,0.3557692307692308
