Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
Chandler,anger,51,616,0.08279220779220779
Chandler,surprise,63,616,0.10227272727272728
Chandler,disgust,15,616,0.024350649350649352
Chandler,joy,77,616,0.125
Chandler,neutral,616,616,1.0
Chandler,fear,20,616,0.032467532467532464
Chandler,sadness,27,616,0.04383116883116883
other,anger,43,883,0.04869762174405436
other,surprise,59,883,0.06681766704416761
other,disgust,10,883,0.011325028312570781
other,joy,120,883,0.13590033975084936
other,neutral,883,883,1.0
other,fear,12,883,0.013590033975084938
other,sadness,39,883,0.044167610419026046
Joey,anger,57,723,0.07883817427385892
Joey,surprise,82,723,0.11341632088520055
Joey,disgust,7,723,0.009681881051175657
Joey,joy,99,723,0.13692946058091288
Joey,neutral,723,723,1.0
Joey,fear,11,723,0.015214384508990318
Joey,sadness,32,723,0.04426002766251729
Rachel,anger,42,558,0.07526881720430108
Rachel,surprise,49,558,0.08781362007168458
Rachel,disgust,10,558,0.017921146953405017
Rachel,joy,100,558,0.17921146953405018
Rachel,neutral,558,558,1.0
Rachel,fear,16,558,0.02867383512544803
Rachel,sadness,41,558,0.07347670250896057
Monica,anger,41,510,0.0803921568627451
Monica,surprise,53,510,0.10392156862745099
Monica,disgust,10,510,0.0196078431372549
Monica,joy,88,510,0.17254901960784313
Monica,neutral,510,510,1.0
Monica,fear,4,510,0.00784313725490196
Monica,sadness,22,510,0.043137254901960784
Phoebe,anger,42,570,0.07368421052631578
Phoebe,surprise,44,570,0.07719298245614035
Phoebe,disgust,13,570,0.02280701754385965
Phoebe,joy,86,570,0.15087719298245614
Phoebe,neutral,570,570,1.0
Phoebe,fear,10,570,0.017543859649122806
Phoebe,sadness,40,570,0.07017543859649122
Ross,anger,52,727,0.07152682255845942
Ross,surprise,56,727,0.07702888583218707
Ross,disgust,12,727,0.016506189821182942
Ross,joy,107,727,0.14718019257221457
Ross,neutral,727,727,1.0
Ross,fear,17,727,0.023383768913342505
Ross,sadness,45,727,0.061898211829436035
