Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
Chandler,joy,175,555,0.3153153153153153
Chandler,neutral,555,555,1.0
Chandler,sadness,66,555,0.11891891891891893
Chandler,disgust,38,555,0.06846846846846846
Chandler,anger,135,555,0.24324324324324326
Chandler,surprise,177,555,0.31891891891891894
Chandler,fear,40,555,0.07207207207207207
other,joy,254,741,0.3427800269905533
other,neutral,741,741,1.0
other,sadness,105,741,0.1417004048582996
other,disgust,29,741,0.03913630229419703
other,anger,126,741,0.1700404858299595
other,surprise,186,741,0.25101214574898784
other,fear,33,741,0.044534412955465584
Rachel,joy,238,662,0.3595166163141994
Rachel,neutral,662,662,1.0
Rachel,sadness,119,662,0.1797583081570997
Rachel,disgust,33,662,0.04984894259818731
Rachel,anger,139,662,0.20996978851963746
Rachel,surprise,209,662,0.3157099697885196
Rachel,fear,48,662,0.07250755287009064
Joey,joy,219,715,0.3062937062937063
Joey,neutral,715,715,1.0
Joey,sadness,85,715,0.11888111888111888
Joey,disgust,40,715,0.055944055944055944
Joey,anger,143,715,0.2
Joey,surprise,201,715,0.2811188811188811
Joey,fear,44,715,0.06153846153846154
Monica,joy,215,574,0.37456445993031356
Monica,neutral,574,574,1.0
Monica,sadness,82,574,0.14285714285714285
Monica,disgust,42,574,0.07317073170731707
Monica,anger,131,574,0.22822299651567945
Monica,surprise,175,574,0.3048780487804878
Monica,fear,25,574,0.04355400696864112
Phoebe,joy,197,532,0.37030075187969924
Phoebe,neutral,532,532,1.0
Phoebe,sadness,94,532,0.17669172932330826
Phoebe,disgust,34,532,0.06390977443609022
Phoebe,anger,116,532,0.21804511278195488
Phoebe,surprise,164,532,0.3082706766917293
Phoebe,fear,30,532,0.05639097744360902
Ross,joy,222,661,0.3358547655068079
Ross,neutral,661,661,1.0
Ross,sadness,108,661,0.16338880484114976
Ross,disgust,30,661,0.0453857791225416
Ross,anger,141,661,0.21331316187594554
Ross,surprise,166,661,0.25113464447806355
Ross,fear,43,661,0.06505295007564296
