Speaker,Ngram,Count,Ratio_within_target,Total_Ngrams_with_target
Monica,joy -> sadness,13,0.04529616724738676,287
Monica,joy -> neutral,107,0.37282229965156793,287
Monica,joy -> surprise,35,0.12195121951219512,287
Monica,joy -> joy,103,0.3588850174216028,287
Monica,joy -> anger,18,0.0627177700348432,287
Monica,joy -> fear,4,0.013937282229965157,287
Monica,joy -> disgust,7,0.024390243902439025,287
Rachel,joy -> surprise,45,0.15463917525773196,291
Rachel,joy -> joy,94,0.3230240549828179,291
Rachel,joy -> neutral,100,0.3436426116838488,291
Rachel,joy -> anger,22,0.07560137457044673,291
Rachel,joy -> sadness,18,0.061855670103092786,291
Rachel,joy -> fear,7,0.024054982817869417,291
Rachel,joy -> disgust,5,0.01718213058419244,291
Ross,joy -> joy,107,0.3614864864864865,296
Ross,joy -> sadness,18,0.060810810810810814,296
Ross,joy -> neutral,109,0.36824324324324326,296
Ross,joy -> anger,22,0.07432432432432433,296
Ross,joy -> fear,6,0.02027027027027027,296
Ross,joy -> surprise,27,0.09121621621621621,296
Ross,joy -> disgust,7,0.02364864864864865,296
Joey,joy -> surprise,24,0.08921933085501858,269
Joey,joy -> neutral,104,0.38661710037174724,269
Joey,joy -> joy,108,0.40148698884758366,269
Joey,joy -> fear,8,0.02973977695167286,269
Joey,joy -> disgust,7,0.026022304832713755,269
Joey,joy -> anger,12,0.04460966542750929,269
Joey,joy -> sadness,6,0.022304832713754646,269
other,joy -> neutral,183,0.4790575916230366,382
other,joy -> joy,119,0.31151832460732987,382
other,joy -> fear,6,0.015706806282722512,382
other,joy -> anger,18,0.04712041884816754,382
other,joy -> surprise,37,0.0968586387434555,382
other,joy -> disgust,6,0.015706806282722512,382
other,joy -> sadness,13,0.034031413612565446,382
Phoebe,joy -> neutral,92,0.3709677419354839,248
Phoebe,joy -> joy,84,0.3387096774193548,248
Phoebe,joy -> disgust,7,0.028225806451612902,248
Phoebe,joy -> surprise,29,0.11693548387096774,248
Phoebe,joy -> anger,25,0.10080645161290322,248
Phoebe,joy -> sadness,8,0.03225806451612903,248
Phoebe,joy -> fear,3,0.012096774193548387,248
Chandler,joy -> disgust,6,0.022641509433962263,265
Chandler,joy -> neutral,111,0.4188679245283019,265
Chandler,joy -> sadness,14,0.052830188679245285,265
Chandler,joy -> joy,66,0.2490566037735849,265
Chandler,joy -> surprise,29,0.10943396226415095,265
Chandler,joy -> anger,31,0.1169811320754717,265
Chandler,joy -> fear,8,0.03018867924528302,265
