Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
Chandler,joy,20,48,0.4166666666666667
Chandler,neutral,39,48,0.8125
Chandler,disgust,3,48,0.0625
Chandler,sadness,6,48,0.125
Chandler,surprise,20,48,0.4166666666666667
Chandler,anger,14,48,0.2916666666666667
Chandler,fear,48,48,1.0
Rachel,joy,15,39,0.38461538461538464
Rachel,neutral,35,39,0.8974358974358975
Rachel,disgust,2,39,0.05128205128205128
Rachel,sadness,12,39,0.3076923076923077
Rachel,surprise,16,39,0.41025641025641024
Rachel,anger,14,39,0.358974358974359
Rachel,fear,39,39,1.0
Joey,joy,13,36,0.3611111111111111
Joey,neutral,30,36,0.8333333333333334
Joey,disgust,6,36,0.16666666666666666
Joey,sadness,5,36,0.1388888888888889
Joey,surprise,13,36,0.3611111111111111
Joey,anger,16,36,0.4444444444444444
Joey,fear,36,36,1.0
other,joy,14,29,0.4827586206896552
other,neutral,24,29,0.8275862068965517
other,disgust,5,29,0.1724137931034483
other,sadness,8,29,0.27586206896551724
other,surprise,8,29,0.27586206896551724
other,anger,8,29,0.27586206896551724
other,fear,29,29,1.0
Ross,joy,14,33,0.42424242424242425
Ross,neutral,29,33,0.8787878787878788
Ross,disgust,2,33,0.06060606060606061
Ross,sadness,9,33,0.2727272727272727
Ross,surprise,9,33,0.2727272727272727
Ross,anger,10,33,0.30303030303030304
Ross,fear,33,33,1.0
Monica,joy,9,26,0.34615384615384615
Monica,neutral,21,26,0.8076923076923077
Monica,disgust,5,26,0.19230769230769232
Monica,sadness,4,26,0.15384615384615385
Monica,surprise,10,26,0.38461538461538464
Monica,anger,14,26,0.5384615384615384
Monica,fear,26,26,1.0
Phoebe,joy,8,22,0.36363636363636365
Phoebe,neutral,19,22,0.8636363636363636
Phoebe,disgust,3,22,0.13636363636363635
Phoebe,sadness,3,22,0.13636363636363635
Phoebe,surprise,4,22,0.18181818181818182
Phoebe,anger,8,22,0.36363636363636365
Phoebe,fear,22,22,1.0
