Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
Monica,neutral,14,21,0.6666666666666666
Monica,joy,6,21,0.2857142857142857
Monica,fear,1,21,0.047619047619047616
Monica,sadness,21,21,1.0
Monica,anger,8,21,0.38095238095238093
Monica,disgust,2,21,0.09523809523809523
Monica,surprise,4,21,0.19047619047619047
Chandler,neutral,26,31,0.8387096774193549
Chandler,joy,8,31,0.25806451612903225
Chandler,fear,6,31,0.1935483870967742
Chandler,sadness,31,31,1.0
Chandler,anger,14,31,0.45161290322580644
Chandler,disgust,2,31,0.06451612903225806
Chandler,surprise,13,31,0.41935483870967744
other,neutral,26,39,0.6666666666666666
other,joy,14,39,0.358974358974359
other,fear,3,39,0.07692307692307693
other,sadness,39,39,1.0
other,anger,7,39,0.1794871794871795
other,disgust,0,39,0.0
other,surprise,12,39,0.3076923076923077
Joey,neutral,29,41,0.7073170731707317
Joey,joy,16,41,0.3902439024390244
Joey,fear,2,41,0.04878048780487805
Joey,sadness,41,41,1.0
Joey,anger,14,41,0.34146341463414637
Joey,disgust,1,41,0.024390243902439025
Joey,surprise,6,41,0.14634146341463414
Rachel,neutral,27,48,0.5625
Rachel,joy,10,48,0.20833333333333334
Rachel,fear,4,48,0.08333333333333333
Rachel,sadness,48,48,1.0
Rachel,anger,17,48,0.3541666666666667
Rachel,disgust,8,48,0.16666666666666666
Rachel,surprise,14,48,0.2916666666666667
Phoebe,neutral,36,47,0.7659574468085106
Phoebe,joy,17,47,0.3617021276595745
Phoebe,fear,3,47,0.06382978723404255
Phoebe,sadness,47,47,1.0
Phoebe,anger,22,47,0.46808510638297873
Phoebe,disgust,2,47,0.0425531914893617
Phoebe,surprise,10,47,0.2127659574468085
Ross,neutral,48,62,0.7741935483870968
Ross,joy,25,62,0.4032258064516129
Ross,fear,5,62,0.08064516129032258
Ross,sadness,62,62,1.0
Ross,anger,13,62,0.20967741935483872
Ross,disgust,4,62,0.06451612903225806
Ross,surprise,19,62,0.3064516129032258
