Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
Chandler,neutral,54,73,0.7397260273972602
Chandler,joy,27,73,0.3698630136986301
Chandler,fear,8,73,0.1095890410958904
Chandler,sadness,9,73,0.1232876712328767
Chandler,anger,19,73,0.2602739726027397
Chandler,disgust,5,73,0.0684931506849315
Chandler,surprise,73,73,1.0
Phoebe,neutral,51,73,0.6986301369863014
Phoebe,joy,26,73,0.3561643835616438
Phoebe,fear,4,73,0.0547945205479452
Phoebe,sadness,12,73,0.1643835616438356
Phoebe,anger,28,73,0.3835616438356164
Phoebe,disgust,5,73,0.0684931506849315
Phoebe,surprise,73,73,1.0
Joey,neutral,71,89,0.797752808988764
Joey,joy,26,89,0.29213483146067415
Joey,fear,3,89,0.033707865168539325
Joey,sadness,11,89,0.12359550561797752
Joey,anger,15,89,0.16853932584269662
Joey,disgust,7,89,0.07865168539325842
Joey,surprise,89,89,1.0
Rachel,neutral,65,91,0.7142857142857143
Rachel,joy,34,91,0.37362637362637363
Rachel,fear,6,91,0.06593406593406594
Rachel,sadness,22,91,0.24175824175824176
Rachel,anger,16,91,0.17582417582417584
Rachel,disgust,6,91,0.06593406593406594
Rachel,surprise,91,91,1.0
other,neutral,57,80,0.7125
other,joy,29,80,0.3625
other,fear,0,80,0.0
other,sadness,10,80,0.125
other,anger,15,80,0.1875
other,disgust,1,80,0.0125
other,surprise,80,80,1.0
Ross,neutral,58,77,0.7532467532467533
Ross,joy,25,77,0.3246753246753247
Ross,fear,5,77,0.06493506493506493
Ross,sadness,12,77,0.15584415584415584
Ross,anger,17,77,0.22077922077922077
Ross,disgust,3,77,0.03896103896103896
Ross,surprise,77,77,1.0
Monica,neutral,48,71,0.676056338028169
Monica,joy,30,71,0.4225352112676056
Monica,fear,3,71,0.04225352112676056
Monica,sadness,6,71,0.08450704225352113
Monica,anger,16,71,0.22535211267605634
Monica,disgust,10,71,0.14084507042253522
Monica,surprise,71,71,1.0
