Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
Monica,surprise,53,261,0.20306513409961685
Monica,disgust,12,261,0.04597701149425287
Monica,sadness,25,261,0.09578544061302682
Monica,fear,10,261,0.038314176245210725
Monica,neutral,164,261,0.6283524904214559
Monica,anger,26,261,0.09961685823754789
Monica,joy,261,261,1.0
Rachel,surprise,57,267,0.21348314606741572
Rachel,disgust,11,267,0.04119850187265917
Rachel,sadness,24,267,0.0898876404494382
Rachel,fear,13,267,0.04868913857677903
Rachel,neutral,170,267,0.6367041198501873
Rachel,anger,25,267,0.09363295880149813
Rachel,joy,267,267,1.0
Ross,surprise,46,259,0.1776061776061776
Ross,disgust,11,259,0.04247104247104247
Ross,sadness,27,259,0.10424710424710425
Ross,fear,10,259,0.03861003861003861
Ross,neutral,162,259,0.6254826254826255
Ross,anger,36,259,0.138996138996139
Ross,joy,259,259,1.0
Joey,surprise,43,238,0.18067226890756302
Joey,disgust,9,238,0.037815126050420166
Joey,sadness,10,238,0.04201680672268908
Joey,fear,12,238,0.05042016806722689
Joey,neutral,149,238,0.6260504201680672
Joey,anger,26,238,0.1092436974789916
Joey,joy,238,238,1.0
other,surprise,73,349,0.20916905444126074
other,disgust,12,349,0.034383954154727794
other,sadness,28,349,0.08022922636103152
other,fear,14,349,0.04011461318051576
other,neutral,224,349,0.6418338108882522
other,anger,26,349,0.07449856733524356
other,joy,349,349,1.0
Phoebe,surprise,37,217,0.17050691244239632
Phoebe,disgust,10,217,0.04608294930875576
Phoebe,sadness,16,217,0.07373271889400922
Phoebe,fear,4,217,0.018433179723502304
Phoebe,neutral,136,217,0.6267281105990783
Phoebe,anger,29,217,0.1336405529953917
Phoebe,joy,217,217,1.0
Chandler,surprise,43,224,0.19196428571428573
Chandler,disgust,7,224,0.03125
Chandler,sadness,28,224,0.125
Chandler,fear,12,224,0.05357142857142857
Chandler,neutral,145,224,0.6473214285714286
Chandler,anger,37,224,0.16517857142857142
Chandler,joy,224,224,1.0
