Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
other,joy,285,688,0.41424418604651164
other,neutral,688,688,1.0
other,sadness,126,688,0.18313953488372092
other,anger,141,688,0.20494186046511628
other,disgust,42,688,0.061046511627906974
other,surprise,242,688,0.35174418604651164
other,fear,49,688,0.07122093023255814
Chandler,joy,181,486,0.3724279835390947
Chandler,neutral,486,486,1.0
Chandler,sadness,81,486,0.16666666666666666
Chandler,anger,146,486,0.3004115226337449
Chandler,disgust,42,486,0.08641975308641975
Chandler,surprise,186,486,0.38271604938271603
Chandler,fear,43,486,0.08847736625514403
Joey,joy,243,643,0.37791601866251945
Joey,neutral,643,643,1.0
Joey,sadness,101,643,0.15707620528771385
Joey,anger,179,643,0.27838258164852253
Joey,disgust,54,643,0.08398133748055987
Joey,surprise,239,643,0.37169517884914466
Joey,fear,45,643,0.06998444790046657
Rachel,joy,224,513,0.43664717348927873
Rachel,neutral,513,513,1.0
Rachel,sadness,117,513,0.22807017543859648
Rachel,anger,124,513,0.24171539961013644
Rachel,disgust,30,513,0.05847953216374269
Rachel,surprise,171,513,0.3333333333333333
Rachel,fear,42,513,0.08187134502923976
Monica,joy,221,482,0.45850622406639
Monica,neutral,482,482,1.0
Monica,sadness,83,482,0.17219917012448133
Monica,anger,142,482,0.2946058091286307
Monica,disgust,35,482,0.07261410788381743
Monica,surprise,182,482,0.3775933609958506
Monica,fear,28,482,0.058091286307053944
Phoebe,joy,195,468,0.4166666666666667
Phoebe,neutral,468,468,1.0
Phoebe,sadness,108,468,0.23076923076923078
Phoebe,anger,122,468,0.2606837606837607
Phoebe,disgust,39,468,0.08333333333333333
Phoebe,surprise,188,468,0.4017094017094017
Phoebe,fear,44,468,0.09401709401709402
Ross,joy,239,587,0.4071550255536627
Ross,neutral,587,587,1.0
Ross,sadness,124,587,0.21124361158432708
Ross,anger,168,587,0.28620102214650767
Ross,disgust,40,587,0.06814310051107325
Ross,surprise,186,587,0.31686541737649065
Ross,fear,49,587,0.08347529812606473
