Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
Chandler,neutral,46,58,0.7931034482758621
Chandler,joy,58,58,1.0
Chandler,fear,6,58,0.10344827586206896
Chandler,sadness,9,58,0.15517241379310345
Chandler,anger,18,58,0.3103448275862069
Chandler,disgust,5,58,0.08620689655172414
Chandler,surprise,20,58,0.3448275862068966
Rachel,neutral,53,73,0.726027397260274
Rachel,joy,73,73,1.0
Rachel,fear,3,73,0.0410958904109589
Rachel,sadness,18,73,0.2465753424657534
Rachel,anger,17,73,0.2328767123287671
Rachel,disgust,11,73,0.1506849315068493
Rachel,surprise,27,73,0.3698630136986301
Ross,neutral,89,117,0.7606837606837606
Ross,joy,117,117,1.0
Ross,fear,11,117,0.09401709401709402
Ross,sadness,27,117,0.23076923076923078
Ross,anger,21,117,0.1794871794871795
Ross,disgust,10,117,0.08547008547008547
Ross,surprise,37,117,0.3162393162393162
other,neutral,72,99,0.7272727272727273
other,joy,99,99,1.0
other,fear,5,99,0.050505050505050504
other,sadness,13,99,0.13131313131313133
other,anger,17,99,0.1717171717171717
other,disgust,2,99,0.020202020202020204
other,surprise,33,99,0.3333333333333333
Joey,neutral,81,110,0.7363636363636363
Joey,joy,110,110,1.0
Joey,fear,17,110,0.15454545454545454
Joey,sadness,19,110,0.17272727272727273
Joey,anger,27,110,0.24545454545454545
Joey,disgust,4,110,0.03636363636363636
Joey,surprise,32,110,0.2909090909090909
Phoebe,neutral,69,85,0.8117647058823529
Phoebe,joy,85,85,1.0
Phoebe,fear,4,85,0.047058823529411764
Phoebe,sadness,21,85,0.24705882352941178
Phoebe,anger,18,85,0.21176470588235294
Phoebe,disgust,3,85,0.03529411764705882
Phoebe,surprise,25,85,0.29411764705882354
Monica,neutral,46,64,0.71875
Monica,joy,64,64,1.0
Monica,fear,4,64,0.0625
Monica,sadness,11,64,0.171875
Monica,anger,18,64,0.28125
Monica,disgust,3,64,0.046875
Monica,surprise,27,64,0.421875
