Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
Rachel,anger,13,150,0.08666666666666667
Rachel,surprise,17,150,0.11333333333333333
Rachel,disgust,6,150,0.04
Rachel,joy,9,150,0.06
Rachel,fear,10,150,0.06666666666666667
Rachel,neutral,41,150,0.2733333333333333
Rachel,sadness,150,150,1.0
Monica,anger,6,72,0.08333333333333333
Monica,surprise,8,72,0.1111111111111111
Monica,disgust,5,72,0.06944444444444445
Monica,joy,9,72,0.125
Monica,fear,2,72,0.027777777777777776
Monica,neutral,22,72,0.3055555555555556
Monica,sadness,72,72,1.0
Ross,anger,8,119,0.06722689075630252
Ross,surprise,7,119,0.058823529411764705
Ross,disgust,2,119,0.01680672268907563
Ross,joy,18,119,0.15126050420168066
Ross,fear,5,119,0.04201680672268908
Ross,neutral,45,119,0.37815126050420167
Ross,sadness,119,119,1.0
Chandler,anger,14,74,0.1891891891891892
Chandler,surprise,5,74,0.06756756756756757
Chandler,disgust,2,74,0.02702702702702703
Chandler,joy,4,74,0.05405405405405406
Chandler,fear,4,74,0.05405405405405406
Chandler,neutral,27,74,0.36486486486486486
Chandler,sadness,74,74,1.0
other,anger,9,111,0.08108108108108109
other,surprise,7,111,0.06306306306306306
other,disgust,1,111,0.009009009009009009
other,joy,13,111,0.11711711711711711
other,fear,3,111,0.02702702702702703
other,neutral,39,111,0.35135135135135137
other,sadness,111,111,1.0
Joey,anger,8,91,0.08791208791208792
Joey,surprise,8,91,0.08791208791208792
Joey,disgust,1,91,0.01098901098901099
Joey,joy,14,91,0.15384615384615385
Joey,fear,2,91,0.02197802197802198
Joey,neutral,32,91,0.3516483516483517
Joey,sadness,91,91,1.0
Phoebe,anger,16,111,0.14414414414414414
Phoebe,surprise,8,111,0.07207207207207207
Phoebe,disgust,1,111,0.009009009009009009
Phoebe,joy,11,111,0.0990990990990991
Phoebe,fear,2,111,0.018018018018018018
Phoebe,neutral,40,111,0.36036036036036034
Phoebe,sadness,111,111,1.0
