Speaker,Ngram,Count,Ratio_within_target,Total_Ngrams_with_target
Rachel,sadness -> fear,10,0.06666666666666667,150
Rachel,sadness -> disgust,6,0.04,150
Rachel,sadness -> neutral,41,0.2733333333333333,150
Rachel,sadness -> joy,9,0.06,150
Rachel,sadness -> sadness,54,0.36,150
Rachel,sadness -> anger,13,0.08666666666666667,150
Rachel,sadness -> surprise,17,0.11333333333333333,150
Monica,sadness -> neutral,22,0.3055555555555556,72
Monica,sadness -> anger,6,0.08333333333333333,72
Monica,sadness -> sadness,20,0.2777777777777778,72
Monica,sadness -> disgust,5,0.06944444444444445,72
Monica,sadness -> surprise,8,0.1111111111111111,72
Monica,sadness -> joy,9,0.125,72
Monica,sadness -> fear,2,0.027777777777777776,72
Ross,sadness -> neutral,45,0.37815126050420167,119
Ross,sadness -> joy,18,0.15126050420168066,119
Ross,sadness -> fear,5,0.04201680672268908,119
Ross,sadness -> anger,8,0.06722689075630252,119
Ross,sadness -> sadness,34,0.2857142857142857,119
Ross,sadness -> surprise,7,0.058823529411764705,119
Ross,sadness -> disgust,2,0.01680672268907563,119
Chandler,sadness -> sadness,18,0.24324324324324326,74
Chandler,sadness -> surprise,5,0.06756756756756757,74
Chandler,sadness -> neutral,27,0.36486486486486486,74
Chandler,sadness -> anger,14,0.1891891891891892,74
Chandler,sadness -> fear,4,0.05405405405405406,74
Chandler,sadness -> joy,4,0.05405405405405406,74
Chandler,sadness -> disgust,2,0.02702702702702703,74
other,sadness -> sadness,39,0.35135135135135137,111
other,sadness -> neutral,39,0.35135135135135137,111
other,sadness -> joy,13,0.11711711711711711,111
other,sadness -> surprise,7,0.06306306306306306,111
other,sadness -> anger,9,0.08108108108108109,111
other,sadness -> fear,3,0.02702702702702703,111
other,sadness -> disgust,1,0.009009009009009009,111
Joey,sadness -> surprise,8,0.08791208791208792,91
Joey,sadness -> neutral,32,0.3516483516483517,91
Joey,sadness -> joy,14,0.15384615384615385,91
Joey,sadness -> fear,2,0.02197802197802198,91
Joey,sadness -> sadness,26,0.2857142857142857,91
Joey,sadness -> anger,8,0.08791208791208792,91
Joey,sadness -> disgust,1,0.01098901098901099,91
Phoebe,sadness -> joy,11,0.0990990990990991,111
Phoebe,sadness -> anger,16,0.14414414414414414,111
Phoebe,sadness -> sadness,33,0.2972972972972973,111
Phoebe,sadness -> neutral,40,0.36036036036036034,111
Phoebe,sadness -> surprise,8,0.07207207207207207,111
Phoebe,sadness -> fear,2,0.018018018018018018,111
Phoebe,sadness -> disgust,1,0.009009009009009009,111
