Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
Chandler,joy,14,38,0.3684210526315789
Chandler,neutral,31,38,0.8157894736842105
Chandler,sadness,9,38,0.23684210526315788
Chandler,disgust,38,38,1.0
Chandler,anger,17,38,0.4473684210526316
Chandler,surprise,22,38,0.5789473684210527
Chandler,fear,5,38,0.13157894736842105
Phoebe,joy,10,29,0.3448275862068966
Phoebe,neutral,22,29,0.7586206896551724
Phoebe,sadness,5,29,0.1724137931034483
Phoebe,disgust,29,29,1.0
Phoebe,anger,9,29,0.3103448275862069
Phoebe,surprise,17,29,0.5862068965517241
Phoebe,fear,2,29,0.06896551724137931
other,joy,8,24,0.3333333333333333
other,neutral,20,24,0.8333333333333334
other,sadness,6,24,0.25
other,disgust,24,24,1.0
other,anger,10,24,0.4166666666666667
other,surprise,8,24,0.3333333333333333
other,fear,2,24,0.08333333333333333
Joey,joy,7,31,0.22580645161290322
Joey,neutral,23,31,0.7419354838709677
Joey,sadness,2,31,0.06451612903225806
Joey,disgust,31,31,1.0
Joey,anger,16,31,0.5161290322580645
Joey,surprise,11,31,0.3548387096774194
Joey,fear,6,31,0.1935483870967742
Rachel,joy,11,29,0.3793103448275862
Rachel,neutral,24,29,0.8275862068965517
Rachel,sadness,7,29,0.2413793103448276
Rachel,disgust,29,29,1.0
Rachel,anger,13,29,0.4482758620689655
Rachel,surprise,10,29,0.3448275862068966
Rachel,fear,3,29,0.10344827586206896
Monica,joy,11,44,0.25
Monica,neutral,38,44,0.8636363636363636
Monica,sadness,7,44,0.1590909090909091
Monica,disgust,44,44,1.0
Monica,anger,18,44,0.4090909090909091
Monica,surprise,22,44,0.5
Monica,fear,3,44,0.06818181818181818
Ross,joy,10,27,0.37037037037037035
Ross,neutral,24,27,0.8888888888888888
Ross,sadness,11,27,0.4074074074074074
Ross,disgust,27,27,1.0
Ross,anger,13,27,0.48148148148148145
Ross,surprise,8,27,0.2962962962962963
Ross,fear,3,27,0.1111111111111111
