Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
Chandler,neutral,26,44,0.5909090909090909
Chandler,joy,8,44,0.18181818181818182
Chandler,fear,44,44,1.0
Chandler,sadness,3,44,0.06818181818181818
Chandler,anger,10,44,0.22727272727272727
Chandler,disgust,0,44,0.0
Chandler,surprise,6,44,0.13636363636363635
Joey,neutral,19,34,0.5588235294117647
Joey,joy,10,34,0.29411764705882354
Joey,fear,34,34,1.0
Joey,sadness,2,34,0.058823529411764705
Joey,anger,5,34,0.14705882352941177
Joey,disgust,2,34,0.058823529411764705
Joey,surprise,7,34,0.20588235294117646
Ross,neutral,24,31,0.7741935483870968
Ross,joy,2,31,0.06451612903225806
Ross,fear,31,31,1.0
Ross,sadness,7,31,0.22580645161290322
Ross,anger,1,31,0.03225806451612903
Ross,disgust,0,31,0.0
Ross,surprise,6,31,0.1935483870967742
Phoebe,neutral,13,21,0.6190476190476191
Phoebe,joy,3,21,0.14285714285714285
Phoebe,fear,21,21,1.0
Phoebe,sadness,2,21,0.09523809523809523
Phoebe,anger,5,21,0.23809523809523808
Phoebe,disgust,2,21,0.09523809523809523
Phoebe,surprise,4,21,0.19047619047619047
Monica,neutral,10,20,0.5
Monica,joy,6,20,0.3
Monica,fear,20,20,1.0
Monica,sadness,3,20,0.15
Monica,anger,4,20,0.2
Monica,disgust,1,20,0.05
Monica,surprise,4,20,0.2
other,neutral,18,27,0.6666666666666666
other,joy,9,27,0.3333333333333333
other,fear,27,27,1.0
other,sadness,2,27,0.07407407407407407
other,anger,1,27,0.037037037037037035
other,disgust,1,27,0.037037037037037035
other,surprise,6,27,0.2222222222222222
Rachel,neutral,11,29,0.3793103448275862
Rachel,joy,8,29,0.27586206896551724
Rachel,fear,29,29,1.0
Rachel,sadness,9,29,0.3103448275862069
Rachel,anger,3,29,0.10344827586206896
Rachel,disgust,0,29,0.0
Rachel,surprise,13,29,0.4482758620689655
