Speaker,Ngram,Count,Ratio_within_target,Total_Ngrams_with_target
other,neutral -> neutral,594,0.5459558823529411,1088
other,surprise -> neutral,128,0.11764705882352941,1088
other,fear -> neutral,23,0.021139705882352942,1088
other,joy -> neutral,183,0.16819852941176472,1088
other,anger -> neutral,74,0.06801470588235294,1088
other,sadness -> neutral,65,0.05974264705882353,1088
other,disgust -> neutral,21,0.019301470588235295,1088
Chandler,neutral -> neutral,424,0.5470967741935484,775
Chandler,sadness -> neutral,40,0.05161290322580645,775
Chandler,joy -> neutral,111,0.1432258064516129,775
Chandler,anger -> neutral,82,0.10580645161290322,775
Chandler,surprise -> neutral,85,0.10967741935483871,775
Chandler,fear -> neutral,15,0.01935483870967742,775
Chandler,disgust -> neutral,18,0.023225806451612905,775
Joey,fear -> neutral,22,0.024691358024691357,891
Joey,neutral -> neutral,526,0.590347923681257,891
Joey,sadness -> neutral,36,0.04040404040404041,891
Joey,joy -> neutral,104,0.11672278338945005,891
Joey,anger -> neutral,77,0.08641975308641975,891
Joey,disgust -> neutral,22,0.024691358024691357,891
Joey,surprise -> neutral,104,0.11672278338945005,891
Rachel,neutral -> neutral,426,0.5949720670391061,716
Rachel,sadness -> neutral,38,0.05307262569832402,716
Rachel,joy -> neutral,100,0.13966480446927373,716
Rachel,surprise -> neutral,67,0.0935754189944134,716
Rachel,anger -> neutral,57,0.07960893854748603,716
Rachel,disgust -> neutral,10,0.013966480446927373,716
Rachel,fear -> neutral,18,0.025139664804469275,716
Monica,neutral -> neutral,374,0.554074074074074,675
Monica,surprise -> neutral,72,0.10666666666666667,675
Monica,joy -> neutral,107,0.15851851851851853,675
Monica,anger -> neutral,61,0.09037037037037036,675
Monica,fear -> neutral,15,0.022222222222222223,675
Monica,disgust -> neutral,7,0.01037037037037037,675
Monica,sadness -> neutral,39,0.057777777777777775,675
Phoebe,surprise -> neutral,97,0.1375886524822695,705
Phoebe,neutral -> neutral,367,0.5205673758865248,705
Phoebe,joy -> neutral,92,0.13049645390070921,705
Phoebe,disgust -> neutral,21,0.029787234042553193,705
Phoebe,sadness -> neutral,44,0.062411347517730496,705
Phoebe,anger -> neutral,64,0.09078014184397164,705
Phoebe,fear -> neutral,20,0.028368794326241134,705
Ross,surprise -> neutral,98,0.1112372304199773,881
Ross,neutral -> neutral,505,0.5732122587968218,881
Ross,joy -> neutral,109,0.12372304199772985,881
Ross,anger -> neutral,91,0.10329171396140749,881
Ross,sadness -> neutral,49,0.05561861520998865,881
Ross,fear -> neutral,19,0.021566401816118047,881
Ross,disgust -> neutral,10,0.011350737797956867,881
