Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
Chandler,joy,45,152,0.29605263157894735
Chandler,neutral,130,152,0.8552631578947368
Chandler,sadness,25,152,0.16447368421052633
Chandler,anger,40,152,0.2631578947368421
Chandler,disgust,10,152,0.06578947368421052
Chandler,surprise,152,152,1.0
Chandler,fear,16,152,0.10526315789473684
Joey,joy,45,178,0.25280898876404495
Joey,neutral,154,178,0.8651685393258427
Joey,sadness,23,178,0.12921348314606743
Joey,anger,49,178,0.2752808988764045
Joey,disgust,18,178,0.10112359550561797
Joey,surprise,178,178,1.0
Joey,fear,14,178,0.07865168539325842
Phoebe,joy,52,156,0.3333333333333333
Phoebe,neutral,117,156,0.75
Phoebe,sadness,31,156,0.1987179487179487
Phoebe,anger,41,156,0.26282051282051283
Phoebe,disgust,13,156,0.08333333333333333
Phoebe,surprise,156,156,1.0
Phoebe,fear,9,156,0.057692307692307696
Rachel,joy,80,214,0.37383177570093457
Rachel,neutral,170,214,0.794392523364486
Rachel,sadness,41,214,0.19158878504672897
Rachel,anger,35,214,0.16355140186915887
Rachel,disgust,12,214,0.056074766355140186
Rachel,surprise,214,214,1.0
Rachel,fear,14,214,0.06542056074766354
other,joy,59,162,0.36419753086419754
other,neutral,125,162,0.7716049382716049
other,sadness,22,162,0.13580246913580246
other,anger,34,162,0.20987654320987653
other,disgust,6,162,0.037037037037037035
other,surprise,162,162,1.0
other,fear,11,162,0.06790123456790123
Ross,joy,53,148,0.3581081081081081
Ross,neutral,126,148,0.8513513513513513
Ross,sadness,25,148,0.16891891891891891
Ross,anger,31,148,0.20945945945945946
Ross,disgust,10,148,0.06756756756756757
Ross,surprise,148,148,1.0
Ross,fear,11,148,0.07432432432432433
Monica,joy,69,178,0.38764044943820225
Monica,neutral,139,178,0.7808988764044944
Monica,sadness,37,178,0.20786516853932585
Monica,anger,41,178,0.2303370786516854
Monica,disgust,19,178,0.10674157303370786
Monica,surprise,178,178,1.0
Monica,fear,11,178,0.06179775280898876
