Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
Chandler,neutral,82,130,0.6307692307692307
Chandler,joy,130,130,1.0
Chandler,fear,10,130,0.07692307692307693
Chandler,sadness,14,130,0.1076923076923077
Chandler,anger,21,130,0.16153846153846155
Chandler,disgust,7,130,0.05384615384615385
Chandler,surprise,30,130,0.23076923076923078
Rachel,neutral,103,177,0.5819209039548022
Rachel,joy,177,177,1.0
Rachel,fear,10,177,0.05649717514124294
Rachel,sadness,19,177,0.10734463276836158
Rachel,anger,18,177,0.1016949152542373
Rachel,disgust,8,177,0.04519774011299435
Rachel,surprise,38,177,0.21468926553672316
Ross,neutral,111,184,0.6032608695652174
Ross,joy,184,184,1.0
Ross,fear,4,184,0.021739130434782608
Ross,sadness,22,184,0.11956521739130435
Ross,anger,21,184,0.11413043478260869
Ross,disgust,5,184,0.02717391304347826
Ross,surprise,35,184,0.19021739130434784
Joey,neutral,111,181,0.6132596685082873
Joey,joy,181,181,1.0
Joey,fear,12,181,0.06629834254143646
Joey,sadness,13,181,0.0718232044198895
Joey,anger,20,181,0.11049723756906077
Joey,disgust,7,181,0.03867403314917127
Joey,surprise,34,181,0.1878453038674033
Monica,neutral,97,166,0.5843373493975904
Monica,joy,166,166,1.0
Monica,fear,6,166,0.03614457831325301
Monica,sadness,18,166,0.10843373493975904
Monica,anger,19,166,0.1144578313253012
Monica,disgust,8,166,0.04819277108433735
Monica,surprise,35,166,0.21084337349397592
other,neutral,132,213,0.6197183098591549
other,joy,213,213,1.0
other,fear,7,213,0.03286384976525822
other,sadness,16,213,0.07511737089201878
other,anger,19,213,0.0892018779342723
other,disgust,8,213,0.03755868544600939
other,surprise,43,213,0.20187793427230047
Phoebe,neutral,90,159,0.5660377358490566
Phoebe,joy,159,159,1.0
Phoebe,fear,3,159,0.018867924528301886
Phoebe,sadness,16,159,0.10062893081761007
Phoebe,anger,20,159,0.12578616352201258
Phoebe,disgust,10,159,0.06289308176100629
Phoebe,surprise,25,159,0.15723270440251572
