Speaker,Ngram,Count,Ratio_within_target,Total_Ngrams_with_target
other,fear -> neutral,23,0.39655172413793105,58
other,fear -> joy,11,0.1896551724137931,58
other,fear -> fear,5,0.08620689655172414,58
other,fear -> sadness,4,0.06896551724137931,58
other,fear -> anger,7,0.1206896551724138,58
other,fear -> surprise,6,0.10344827586206896,58
other,fear -> disgust,2,0.034482758620689655,58
Joey,fear -> neutral,22,0.4074074074074074,54
Joey,fear -> joy,7,0.12962962962962962,54
Joey,fear -> fear,8,0.14814814814814814,54
Joey,fear -> sadness,2,0.037037037037037035,54
Joey,fear -> surprise,7,0.12962962962962962,54
Joey,fear -> anger,7,0.12962962962962962,54
Joey,fear -> disgust,1,0.018518518518518517,54
Chandler,fear -> disgust,4,0.08,50
Chandler,fear -> neutral,15,0.3,50
Chandler,fear -> joy,6,0.12,50
Chandler,fear -> fear,10,0.2,50
Chandler,fear -> anger,6,0.12,50
Chandler,fear -> surprise,9,0.18,50
Monica,fear -> neutral,15,0.4411764705882353,34
Monica,fear -> joy,3,0.08823529411764706,34
Monica,fear -> surprise,6,0.17647058823529413,34
Monica,fear -> anger,4,0.11764705882352941,34
Monica,fear -> sadness,1,0.029411764705882353,34
Monica,fear -> fear,4,0.11764705882352941,34
Monica,fear -> disgust,1,0.029411764705882353,34
Ross,fear -> neutral,19,0.4418604651162791,43
Ross,fear -> joy,6,0.13953488372093023,43
Ross,fear -> sadness,7,0.16279069767441862,43
Ross,fear -> fear,4,0.09302325581395349,43
Ross,fear -> anger,4,0.09302325581395349,43
Ross,fear -> surprise,2,0.046511627906976744,43
Ross,fear -> disgust,1,0.023255813953488372,43
Rachel,fear -> surprise,5,0.11363636363636363,44
Rachel,fear -> neutral,18,0.4090909090909091,44
Rachel,fear -> fear,4,0.09090909090909091,44
Rachel,fear -> anger,8,0.18181818181818182,44
Rachel,fear -> sadness,5,0.11363636363636363,44
Rachel,fear -> joy,3,0.06818181818181818,44
Rachel,fear -> disgust,1,0.022727272727272728,44
Phoebe,fear -> neutral,20,0.47619047619047616,42
Phoebe,fear -> anger,3,0.07142857142857142,42
Phoebe,fear -> surprise,6,0.14285714285714285,42
Phoebe,fear -> joy,2,0.047619047619047616,42
Phoebe,fear -> sadness,6,0.14285714285714285,42
Phoebe,fear -> fear,5,0.11904761904761904,42
