Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
other,joy,11,58,0.1896551724137931
other,neutral,23,58,0.39655172413793105
other,sadness,4,58,0.06896551724137931
other,anger,7,58,0.1206896551724138
other,disgust,2,58,0.034482758620689655
other,surprise,6,58,0.10344827586206896
other,fear,58,58,1.0
Joey,joy,7,54,0.12962962962962962
Joey,neutral,22,54,0.4074074074074074
Joey,sadness,2,54,0.037037037037037035
Joey,anger,7,54,0.12962962962962962
Joey,disgust,1,54,0.018518518518518517
Joey,surprise,7,54,0.12962962962962962
Joey,fear,54,54,1.0
Chandler,joy,6,50,0.12
Chandler,neutral,15,50,0.3
Chandler,sadness,0,50,0.0
Chandler,anger,6,50,0.12
Chandler,disgust,4,50,0.08
Chandler,surprise,9,50,0.18
Chandler,fear,50,50,1.0
Monica,joy,3,34,0.08823529411764706
Monica,neutral,15,34,0.4411764705882353
Monica,sadness,1,34,0.029411764705882353
Monica,anger,4,34,0.11764705882352941
Monica,disgust,1,34,0.029411764705882353
Monica,surprise,6,34,0.17647058823529413
Monica,fear,34,34,1.0
Ross,joy,6,43,0.13953488372093023
Ross,neutral,19,43,0.4418604651162791
Ross,sadness,7,43,0.16279069767441862
Ross,anger,4,43,0.09302325581395349
Ross,disgust,1,43,0.023255813953488372
Ross,surprise,2,43,0.046511627906976744
Ross,fear,43,43,1.0
Rachel,joy,3,44,0.06818181818181818
Rachel,neutral,18,44,0.4090909090909091
Rachel,sadness,5,44,0.11363636363636363
Rachel,anger,8,44,0.18181818181818182
Rachel,disgust,1,44,0.022727272727272728
Rachel,surprise,5,44,0.11363636363636363
Rachel,fear,44,44,1.0
Phoebe,joy,2,42,0.047619047619047616
Phoebe,neutral,20,42,0.47619047619047616
Phoebe,sadness,6,42,0.14285714285714285
Phoebe,anger,3,42,0.07142857142857142
Phoebe,disgust,0,42,0.0
Phoebe,surprise,6,42,0.14285714285714285
Phoebe,fear,42,42,1.0
