Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
Chandler,joy,50,169,0.2958579881656805
Chandler,neutral,130,169,0.7692307692307693
Chandler,sadness,34,169,0.20118343195266272
Chandler,disgust,20,169,0.11834319526627218
Chandler,surprise,169,169,1.0
Chandler,anger,53,169,0.3136094674556213
Chandler,fear,11,169,0.0650887573964497
Joey,joy,51,166,0.3072289156626506
Joey,neutral,134,166,0.8072289156626506
Joey,sadness,22,166,0.13253012048192772
Joey,disgust,18,166,0.10843373493975904
Joey,surprise,166,166,1.0
Joey,anger,41,166,0.2469879518072289
Joey,fear,16,166,0.0963855421686747
Phoebe,joy,53,162,0.3271604938271605
Phoebe,neutral,115,162,0.7098765432098766
Phoebe,sadness,32,162,0.19753086419753085
Phoebe,disgust,16,162,0.09876543209876543
Phoebe,surprise,162,162,1.0
Phoebe,anger,42,162,0.25925925925925924
Phoebe,fear,8,162,0.04938271604938271
Rachel,joy,62,185,0.33513513513513515
Rachel,neutral,143,185,0.772972972972973
Rachel,sadness,30,185,0.16216216216216217
Rachel,disgust,10,185,0.05405405405405406
Rachel,surprise,185,185,1.0
Rachel,anger,41,185,0.22162162162162163
Rachel,fear,19,185,0.10270270270270271
Ross,joy,61,156,0.391025641025641
Ross,neutral,120,156,0.7692307692307693
Ross,sadness,24,156,0.15384615384615385
Ross,disgust,9,156,0.057692307692307696
Ross,surprise,156,156,1.0
Ross,anger,49,156,0.3141025641025641
Ross,fear,13,156,0.08333333333333333
Monica,joy,69,175,0.3942857142857143
Monica,neutral,130,175,0.7428571428571429
Monica,sadness,25,175,0.14285714285714285
Monica,disgust,16,175,0.09142857142857143
Monica,surprise,175,175,1.0
Monica,anger,44,175,0.25142857142857145
Monica,fear,14,175,0.08
other,joy,63,177,0.3559322033898305
other,neutral,133,177,0.751412429378531
other,sadness,28,177,0.15819209039548024
other,disgust,14,177,0.07909604519774012
other,surprise,177,177,1.0
other,anger,44,177,0.24858757062146894
other,fear,6,177,0.03389830508474576
