Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
Joey,surprise,22,109,0.2018348623853211
Joey,disgust,2,109,0.01834862385321101
Joey,sadness,109,109,1.0
Joey,fear,6,109,0.05504587155963303
Joey,neutral,59,109,0.5412844036697247
Joey,anger,19,109,0.1743119266055046
Joey,joy,22,109,0.2018348623853211
Chandler,surprise,28,87,0.3218390804597701
Chandler,disgust,6,87,0.06896551724137931
Chandler,sadness,87,87,1.0
Chandler,fear,8,87,0.09195402298850575
Chandler,neutral,54,87,0.6206896551724138
Chandler,anger,21,87,0.2413793103448276
Chandler,joy,8,87,0.09195402298850575
Rachel,surprise,27,126,0.21428571428571427
Rachel,disgust,4,126,0.031746031746031744
Rachel,sadness,126,126,1.0
Rachel,fear,7,126,0.05555555555555555
Rachel,neutral,61,126,0.48412698412698413
Rachel,anger,19,126,0.15079365079365079
Rachel,joy,23,126,0.18253968253968253
Ross,surprise,19,126,0.15079365079365079
Ross,disgust,9,126,0.07142857142857142
Ross,sadness,126,126,1.0
Ross,fear,7,126,0.05555555555555555
Ross,neutral,76,126,0.6031746031746031
Ross,anger,26,126,0.20634920634920634
Ross,joy,27,126,0.21428571428571427
other,surprise,23,132,0.17424242424242425
other,disgust,2,132,0.015151515151515152
other,sadness,132,132,1.0
other,fear,7,132,0.05303030303030303
other,neutral,82,132,0.6212121212121212
other,anger,18,132,0.13636363636363635
other,joy,34,132,0.25757575757575757
Monica,surprise,19,98,0.19387755102040816
Monica,disgust,5,98,0.05102040816326531
Monica,sadness,98,98,1.0
Monica,fear,3,98,0.030612244897959183
Monica,neutral,50,98,0.5102040816326531
Monica,anger,16,98,0.16326530612244897
Monica,joy,27,98,0.2755102040816326
Phoebe,surprise,26,115,0.22608695652173913
Phoebe,disgust,7,115,0.06086956521739131
Phoebe,sadness,115,115,1.0
Phoebe,fear,2,115,0.017391304347826087
Phoebe,neutral,66,115,0.5739130434782609
Phoebe,anger,22,115,0.19130434782608696
Phoebe,joy,17,115,0.14782608695652175
