Speaker,Emotion,Ngrams_with_emotion,Total_Ngrams_for_Speaker,Ratio
Chandler,neutral,421,421,1.0
Chandler,joy,86,421,0.2042755344418052
Chandler,fear,26,421,0.06175771971496437
Chandler,sadness,39,421,0.09263657957244656
Chandler,anger,63,421,0.1496437054631829
Chandler,disgust,20,421,0.047505938242280284
Chandler,surprise,72,421,0.171021377672209
other,neutral,638,638,1.0
other,joy,151,638,0.23667711598746083
other,fear,13,638,0.02037617554858934
other,sadness,58,638,0.09090909090909091
other,anger,66,638,0.10344827586206896
other,disgust,15,638,0.023510971786833857
other,surprise,85,638,0.13322884012539185
Joey,neutral,533,533,1.0
Joey,joy,120,533,0.225140712945591
Joey,fear,18,533,0.03377110694183865
Joey,sadness,40,533,0.075046904315197
Joey,anger,77,533,0.14446529080675422
Joey,disgust,9,533,0.016885553470919325
Joey,surprise,108,533,0.2026266416510319
Rachel,neutral,397,397,1.0
Rachel,joy,116,397,0.29219143576826195
Rachel,fear,19,397,0.04785894206549118
Rachel,sadness,65,397,0.163727959697733
Rachel,anger,57,397,0.14357682619647355
Rachel,disgust,12,397,0.030226700251889168
Rachel,surprise,75,397,0.1889168765743073
Monica,neutral,358,358,1.0
Monica,joy,108,358,0.3016759776536313
Monica,fear,10,358,0.027932960893854747
Monica,sadness,29,358,0.08100558659217877
Monica,anger,57,358,0.15921787709497207
Monica,disgust,11,358,0.030726256983240222
Monica,surprise,74,358,0.20670391061452514
Phoebe,neutral,396,396,1.0
Phoebe,joy,102,396,0.25757575757575757
Phoebe,fear,19,396,0.047979797979797977
Phoebe,sadness,55,396,0.1388888888888889
Phoebe,anger,57,396,0.14393939393939395
Phoebe,disgust,14,396,0.03535353535353535
Phoebe,surprise,55,396,0.1388888888888889
Ross,neutral,522,522,1.0
Ross,joy,126,522,0.2413793103448276
Ross,fear,27,522,0.05172413793103448
Ross,sadness,71,522,0.1360153256704981
Ross,anger,72,522,0.13793103448275862
Ross,disgust,14,522,0.02681992337164751
Ross,surprise,67,522,0.12835249042145594
